,number,value,datetime_start,datetime_complete,duration,params_boosting_type,params_colsample_bytree,params_learning_rate,params_max_bin,params_max_depth,params_min_child_samples,params_num_leaves,params_reg_alpha,params_reg_lambda,params_subsample_freq,state,params_n_estimators
799,799,0.19562747223270058,2023-06-29 14:01:58.319694,2023-06-29 14:02:00.546491,0 days 00:00:02.226797,goss,0.47688184445800635,0.06009261463498348,133,7,14,128,0.00013063928365304817,0.22346336767999597,3,COMPLETE,211
63,63,0.19564704979732364,2023-06-29 13:17:19.936622,2023-06-29 13:17:21.392831,0 days 00:00:01.456209,goss,0.5633411185538778,0.06897981293032225,86,5,21,25,4.842225918852497e-06,2.1078553786037412e-07,7,COMPLETE,225
719,719,0.19565451145571736,2023-06-29 13:53:55.680527,2023-06-29 13:53:58.012040,0 days 00:00:02.331513,goss,0.47183644007684833,0.07505145494073594,44,7,18,33,1.879220034192031e-05,3.316210823234506e-08,3,COMPLETE,228
579,579,0.19566319705225407,2023-06-29 13:42:21.538230,2023-06-29 13:42:23.230056,0 days 00:00:01.691826,goss,0.4471760301251005,0.05578717138694942,36,5,14,46,0.00010072698441470672,6.492566200408345e-07,3,COMPLETE,211
363,363,0.1956762370807154,2023-06-29 13:29:53.753541,2023-06-29 13:29:55.016821,0 days 00:00:01.263280,goss,0.5257499334687733,0.07502778100827381,47,6,10,44,0.0005552858536513875,5.628398743194278e-08,3,COMPLETE,161
187,187,0.19568333205287136,2023-06-29 13:21:39.947417,2023-06-29 13:21:41.539389,0 days 00:00:01.591972,goss,0.5266868061231874,0.09281716291932059,46,6,6,34,0.0001335494945235131,1.0458102788457718e-08,6,COMPLETE,150
138,138,0.19570119449237855,2023-06-29 13:19:52.210033,2023-06-29 13:19:53.889175,0 days 00:00:01.679142,goss,0.4891702618696357,0.07099751822319363,35,6,10,48,1.2751858545509914e-05,1.6496197876264244e-08,4,COMPLETE,161
974,974,0.1957177346069903,2023-06-29 14:16:38.185727,2023-06-29 14:16:40.073868,0 days 00:00:01.888141,goss,0.3144512269551496,0.06429557186089813,104,5,10,61,0.002958333130037418,1.802913174717985e-07,6,COMPLETE,182
527,527,0.19574254957415393,2023-06-29 13:39:21.706874,2023-06-29 13:39:23.367910,0 days 00:00:01.661036,goss,0.43707470589511654,0.07747934315629146,46,5,7,36,1.323482305754918e-05,0.0001685508708596028,3,COMPLETE,115
964,964,0.19576134583662969,2023-06-29 14:15:03.873359,2023-06-29 14:15:17.792608,0 days 00:00:13.919249,goss,0.55142843407982,0.004447311532741097,63,5,5,35,8.650883849006365e-06,3.4797847968901625e-05,2,COMPLETE,1952
413,413,0.19579213482323388,2023-06-29 13:31:34.213752,2023-06-29 13:31:37.636095,0 days 00:00:03.422343,goss,0.5192515287752231,0.01467041283508698,64,6,13,63,0.0001379211255591316,2.239411629295424e-08,3,COMPLETE,849
82,82,0.19580517929185032,2023-06-29 13:17:59.420039,2023-06-29 13:18:01.143345,0 days 00:00:01.723306,goss,0.48128287274696885,0.06750080874088944,47,6,8,51,0.00013347576606371336,1.0674401540313157e-08,6,COMPLETE,135
399,399,0.1958159002124844,2023-06-29 13:30:58.571098,2023-06-29 13:31:00.235053,0 days 00:00:01.663955,goss,0.4905894936999526,0.039092654891174854,41,6,17,34,0.00020050156161410658,1.826453943359254e-07,3,COMPLETE,303
823,823,0.19581931005168762,2023-06-29 14:03:15.225154,2023-06-29 14:03:18.031010,0 days 00:00:02.805856,goss,0.45858672083329527,0.03178548474558128,47,5,11,59,1.7218797019089687e-05,3.4638919403089565e-06,5,COMPLETE,391
133,133,0.19582627248320694,2023-06-29 13:19:38.833359,2023-06-29 13:19:41.776442,0 days 00:00:02.943083,goss,0.4552900469826186,0.027070127031046217,43,5,15,61,1.7176141771992735e-05,9.107678917660706e-08,5,COMPLETE,485
93,93,0.19583350089997784,2023-06-29 13:18:18.376412,2023-06-29 13:18:20.113242,0 days 00:00:01.736830,goss,0.55912250920442,0.0821486396841678,36,6,7,49,9.13579312527929e-06,7.340526589882023e-08,6,COMPLETE,134
333,333,0.19583357684548058,2023-06-29 13:28:10.711822,2023-06-29 13:28:12.519125,0 days 00:00:01.807303,goss,0.6437094236011608,0.05120700995994461,48,5,7,53,0.014374941128320093,1.0706296463965106e-07,3,COMPLETE,248
307,307,0.19591688210786562,2023-06-29 13:27:11.738247,2023-06-29 13:27:13.572909,0 days 00:00:01.834662,goss,0.5013308281696417,0.05178549984029318,114,6,15,26,0.0015104988483726736,2.0761498316717917e-08,3,COMPLETE,271
737,737,0.19592986157359613,2023-06-29 13:56:17.198650,2023-06-29 13:56:19.330953,0 days 00:00:02.132303,goss,0.5331645376853199,0.041503338976969374,57,6,16,50,1.4624514729778629e-05,2.6284856512577432e-08,3,COMPLETE,299
880,880,0.19593904773075313,2023-06-29 14:08:28.643591,2023-06-29 14:08:30.512779,0 days 00:00:01.869188,goss,0.488655814924141,0.045893322053190994,56,5,16,54,5.880535101342207e-06,4.9242447505739794e-08,4,COMPLETE,278
983,983,0.1959471211409487,2023-06-29 14:17:43.577489,2023-06-29 14:17:45.797228,0 days 00:00:02.219739,goss,0.5198256715647556,0.05703302065034811,32,6,15,49,7.827319813611373e-05,0.00045999481270668166,3,COMPLETE,282
251,251,0.19597464108539603,2023-06-29 13:24:26.979675,2023-06-29 13:24:29.312665,0 days 00:00:02.332990,goss,0.4787661516456868,0.05053867759752699,146,6,11,58,0.0071918150925551925,1.5548771954064904,6,COMPLETE,353
14,14,0.19600037562095488,2023-06-29 13:15:23.257007,2023-06-29 13:15:25.007698,0 days 00:00:01.750691,goss,0.4494914380641644,0.08734896012123032,66,7,9,99,1.1648906891066156e-05,3.9649686895987913e-07,1,COMPLETE,156
958,958,0.19602898642222916,2023-06-29 14:14:17.352798,2023-06-29 14:14:28.270072,0 days 00:00:10.917274,goss,0.3120836805839813,0.007762684447053429,60,6,11,56,4.799007884099357e-06,2.6486615293570738e-08,6,COMPLETE,1341
603,603,0.1960443947307857,2023-06-29 13:44:10.807033,2023-06-29 13:44:14.199483,0 days 00:00:03.392450,goss,0.5463570717628242,0.04469665498975392,55,5,8,120,1.7382470041131126e-07,0.00019366554019659195,6,COMPLETE,292
606,606,0.19606474360310172,2023-06-29 13:44:17.597495,2023-06-29 13:44:33.186539,0 days 00:00:15.589044,goss,0.49569170816958774,0.0029535966275276515,42,5,7,37,8.215186662565022e-05,3.6484792452018966e-08,4,COMPLETE,2950
296,296,0.19607322099013413,2023-06-29 13:26:33.489144,2023-06-29 13:26:42.737323,0 days 00:00:09.248179,goss,0.4581514577979581,0.008056862553854925,182,6,7,45,1.3696191807433718e-05,1.1505082090307097e-05,5,COMPLETE,1159
678,678,0.19608351381535907,2023-06-29 13:50:08.455947,2023-06-29 13:50:10.721279,0 days 00:00:02.265332,goss,0.4494584823142349,0.04856837212919144,39,5,16,31,0.1972737492869962,0.008194714306185992,5,COMPLETE,237
901,901,0.19611536251394202,2023-06-29 14:10:06.860121,2023-06-29 14:10:10.253961,0 days 00:00:03.393840,goss,0.4138306115086611,0.02509238890570691,59,7,11,57,5.08951795673704e-07,1.96773744228596e-07,5,COMPLETE,402
613,613,0.19613443718213155,2023-06-29 13:44:48.932602,2023-06-29 13:44:54.255434,0 days 00:00:05.322832,goss,0.5088030108315352,0.06071183853573119,42,5,16,43,0.038757638031019795,5.164728965833984e-06,6,COMPLETE,237
965,965,0.19613477852155098,2023-06-29 14:15:17.794561,2023-06-29 14:15:32.448146,0 days 00:00:14.653585,goss,0.42964563348985474,0.0038657490909245556,139,5,8,64,1.330780403482178e-07,2.2196098155631427e-06,1,COMPLETE,2358
495,495,0.19614301748917748,2023-06-29 13:36:57.276200,2023-06-29 13:37:01.644142,0 days 00:00:04.367942,goss,0.6075479005153497,0.0166704640287868,37,5,5,38,0.00010174247283561554,0.00487021230913702,4,COMPLETE,564
421,421,0.19616154037868241,2023-06-29 13:31:49.067235,2023-06-29 13:31:50.478619,0 days 00:00:01.411384,goss,0.4618625035266034,0.04349533543441457,47,6,17,25,9.785941399605016e-06,1.4287025461150118e-08,6,COMPLETE,347
218,218,0.19616897701383668,2023-06-29 13:22:55.995608,2023-06-29 13:22:59.452511,0 days 00:00:03.456903,goss,0.5913312569718491,0.027349370825490462,45,7,7,54,1.3153954119338293e-05,4.852313455097198e-08,6,COMPLETE,271
308,308,0.1962058394066553,2023-06-29 13:27:13.573693,2023-06-29 13:27:15.725765,0 days 00:00:02.152072,goss,0.5248326611091809,0.04577727727214106,131,5,19,29,0.003370870435918543,1.4876543803397803e-08,5,COMPLETE,338
365,365,0.1962440717400023,2023-06-29 13:29:56.512309,2023-06-29 13:29:58.067724,0 days 00:00:01.555415,goss,0.5936837230571813,0.04596907755122017,35,8,13,65,0.0009238002038534047,3.220409427450985e-08,3,COMPLETE,236
500,500,0.1962505773583314,2023-06-29 13:37:18.672210,2023-06-29 13:37:21.332306,0 days 00:00:02.660096,goss,0.4560470501006958,0.03157093934028059,47,5,15,47,1.2149985761625541e-08,6.282505098156173e-06,3,COMPLETE,363
560,560,0.1962588428823135,2023-06-29 13:41:10.624956,2023-06-29 13:41:12.205759,0 days 00:00:01.580803,goss,0.5354036972800165,0.08367395863505739,54,5,11,58,1.6980974152799937e-06,7.000187799052136e-06,5,COMPLETE,160
48,48,0.1962843684240213,2023-06-29 13:16:53.714727,2023-06-29 13:16:56.065542,0 days 00:00:02.350815,goss,0.6418189548312323,0.055743565330605274,152,8,9,102,2.571160625978213e-08,1.994264748476719e-06,2,COMPLETE,171
246,246,0.1962909361444872,2023-06-29 13:24:01.938796,2023-06-29 13:24:04.977281,0 days 00:00:03.038485,goss,0.6103020057607024,0.030868731698792253,36,5,8,61,0.004996820954967334,7.015863838854624e-08,3,COMPLETE,382
807,807,0.19629875365235805,2023-06-29 14:02:37.014964,2023-06-29 14:02:38.798273,0 days 00:00:01.783309,goss,0.4645910126287696,0.04930844300413564,46,5,10,41,4.285685436255815e-06,0.10007503128061013,3,COMPLETE,240
927,927,0.1963502406142263,2023-06-29 14:11:53.887239,2023-06-29 14:11:56.148903,0 days 00:00:02.261664,goss,0.3690561208995748,0.043866283113630285,64,5,14,59,3.560944237461166e-08,1.0010107131239414e-07,4,COMPLETE,313
174,174,0.19636960685677213,2023-06-29 13:21:06.939765,2023-06-29 13:21:08.647570,0 days 00:00:01.707805,goss,0.4977971390167562,0.0899336920669207,32,5,7,57,0.0001066455222928454,1.584740703926118e-08,6,COMPLETE,114
931,931,0.1964335125466699,2023-06-29 14:12:02.670662,2023-06-29 14:12:04.323087,0 days 00:00:01.652425,goss,0.4043356792069986,0.0705982191786675,43,5,11,68,0.2137476763135268,1.7163338054199664e-08,2,COMPLETE,241
267,267,0.1964483132704813,2023-06-29 13:25:08.267203,2023-06-29 13:25:09.844186,0 days 00:00:01.576983,goss,0.4906637419996044,0.0651466907762474,55,5,15,63,0.00013982124987252901,1.7575922738013463e-07,3,COMPLETE,263
945,945,0.19647494237238375,2023-06-29 14:13:20.672389,2023-06-29 14:13:22.470997,0 days 00:00:01.798608,goss,0.43251485200702383,0.06569082725027485,47,5,13,30,3.685421664396635e-05,3.43861332601197e-07,5,COMPLETE,184
238,238,0.19650122843890327,2023-06-29 13:23:43.680580,2023-06-29 13:23:46.239505,0 days 00:00:02.558925,goss,0.5383316264772816,0.038118808019106686,43,6,8,27,0.03597188911462461,5.409348552100557e-08,3,COMPLETE,265
563,563,0.19653890066824495,2023-06-29 13:41:22.840784,2023-06-29 13:41:24.282739,0 days 00:00:01.441955,goss,0.4982640907364216,0.0996256630132749,62,9,9,55,1.4532676621417763e-06,1.8766620618037854e-06,3,COMPLETE,79
370,370,0.19657541873674939,2023-06-29 13:30:04.326016,2023-06-29 13:30:05.682577,0 days 00:00:01.356561,goss,0.6016498958153643,0.06758921691791221,44,5,12,58,0.00024246923717742203,1.907517222223503e-05,3,COMPLETE,200
316,316,0.19658141087185196,2023-06-29 13:27:38.527699,2023-06-29 13:27:40.172480,0 days 00:00:01.644781,goss,0.4877768490604012,0.07441652170834383,127,8,12,31,0.0025895078133957076,1.0574851758773432e-08,3,COMPLETE,155
924,924,0.19672009711069052,2023-06-29 14:11:46.361325,2023-06-29 14:11:48.348021,0 days 00:00:01.986696,goss,0.3647409144887228,0.0612386322662571,45,5,16,62,0.0035138658599746667,2.9034530756579848e-08,5,COMPLETE,230
325,325,0.1967443888617215,2023-06-29 13:27:57.498527,2023-06-29 13:27:58.975346,0 days 00:00:01.476819,goss,0.6016578061983493,0.06447871823943939,66,5,10,29,0.006404517282310235,1.601165327199728e-05,3,COMPLETE,149
972,972,0.1967566041486678,2023-06-29 14:16:28.910168,2023-06-29 14:16:30.556273,0 days 00:00:01.646105,goss,0.39523880439773434,0.07463523983477101,58,6,11,47,0.026702370744578607,4.123345158315089e-07,3,COMPLETE,143
334,334,0.1967647377260341,2023-06-29 13:28:12.519838,2023-06-29 13:28:14.063774,0 days 00:00:01.543936,goss,0.5717132607861322,0.07193087817858113,138,5,10,39,0.023961721332671222,3.8448773972476204e-08,3,COMPLETE,130
186,186,0.19678648227126794,2023-06-29 13:21:38.004538,2023-06-29 13:21:39.943281,0 days 00:00:01.938743,goss,0.4937657265301757,0.06223340176242487,62,5,9,43,1.5789850337134843e-05,2.8573862825341475e-07,3,COMPLETE,243
815,815,0.1968590145502747,2023-06-29 14:02:53.989591,2023-06-29 14:02:57.634846,0 days 00:00:03.645255,goss,0.5637200071296833,0.02726237114948089,42,7,7,54,1.8885153718341468e-06,6.448235000237668e-08,5,COMPLETE,375
86,86,0.19689169119557953,2023-06-29 13:18:06.729533,2023-06-29 13:18:08.727504,0 days 00:00:01.997971,goss,0.5062928724849389,0.048971958565679256,51,6,20,56,0.00018190194724274645,6.395036680769634e-08,6,COMPLETE,256
46,46,0.1968937567036818,2023-06-29 13:16:49.595365,2023-06-29 13:16:51.503805,0 days 00:00:01.908440,goss,0.6688579479491997,0.07950369244817486,152,7,26,119,4.37774875889165e-08,1.24082075786504e-05,4,COMPLETE,184
610,610,0.19690870611221883,2023-06-29 13:44:37.636105,2023-06-29 13:44:40.592444,0 days 00:00:02.956339,goss,0.6805218532471446,0.025290401424406958,58,5,12,48,0.00013040453432754684,9.838187415350874e-08,3,COMPLETE,415
655,655,0.1969896064885084,2023-06-29 13:48:15.485820,2023-06-29 13:48:26.464268,0 days 00:00:10.978448,goss,0.41469688090685497,0.0047312970379098295,58,5,10,31,0.00017627801031006265,0.08614688298464089,3,COMPLETE,2012
379,379,0.19707658511670229,2023-06-29 13:30:22.919788,2023-06-29 13:30:24.817276,0 days 00:00:01.897488,goss,0.6188862427495555,0.034627487195002034,43,6,9,100,5.6190510145768466e-05,0.0013672602681074663,3,COMPLETE,301
832,832,0.19708602343208495,2023-06-29 14:04:06.204197,2023-06-29 14:04:07.580310,0 days 00:00:01.376113,goss,0.6252899186255432,0.09044499633869639,36,5,10,61,1.2806312086685905e-05,2.774316319820697e-05,5,COMPLETE,161
457,457,0.19711050626723609,2023-06-29 13:33:35.982533,2023-06-29 13:33:43.820611,0 days 00:00:07.838078,goss,0.5693759297580919,0.0073785740069100365,190,5,16,63,0.01693398055188888,3.510577851658902e-07,5,COMPLETE,1617
599,599,0.19713468143031732,2023-06-29 13:44:00.659764,2023-06-29 13:44:02.328888,0 days 00:00:01.669124,goss,0.5155718505517243,0.09215894505203223,60,5,10,32,5.055531750320384e-07,8.971952873767457e-08,3,COMPLETE,120
902,902,0.19716306461038177,2023-06-29 14:10:10.255010,2023-06-29 14:10:12.854494,0 days 00:00:02.599484,goss,0.4011057856566799,0.05609605315314279,48,6,6,51,1.6696582947482076e-05,1.3710906590817193e-07,4,COMPLETE,178
537,537,0.19718677173964916,2023-06-29 13:39:37.871323,2023-06-29 13:39:40.989707,0 days 00:00:03.118384,goss,0.46054057842611995,0.029287528225713694,43,5,5,73,9.651940688442728e-05,0.005143797045690364,3,COMPLETE,420
782,782,0.19729579823648086,2023-06-29 14:00:37.639295,2023-06-29 14:00:39.506162,0 days 00:00:01.866867,goss,0.4587820896997924,0.07094958374464377,36,5,15,49,7.1011562885210774e-06,7.86521781367102e-05,4,COMPLETE,131
583,583,0.1973308513199134,2023-06-29 13:42:41.565387,2023-06-29 13:42:50.978153,0 days 00:00:09.412766,goss,0.47195829277372814,0.00631982023828808,44,8,5,62,0.09052533334619738,2.4268950471141342e-08,4,COMPLETE,1378
921,921,0.19735052426612176,2023-06-29 14:11:38.647984,2023-06-29 14:11:40.956614,0 days 00:00:02.308630,goss,0.3028633087253463,0.04816487906074908,172,5,13,50,0.00018125015864989808,1.4814365035964112e-05,7,COMPLETE,213
384,384,0.19735750197896998,2023-06-29 13:30:32.256453,2023-06-29 13:30:33.604002,0 days 00:00:01.347549,goss,0.5884943976843121,0.06000807431006753,55,8,12,28,0.10441263885777692,1.8095332918418112e-08,5,COMPLETE,225
490,490,0.19735792950732794,2023-06-29 13:36:33.737381,2023-06-29 13:36:35.383064,0 days 00:00:01.645683,goss,0.5284918030548407,0.0733656152480978,32,5,6,40,4.3926596615223406e-08,3.607480671706313e-08,3,COMPLETE,136
887,887,0.19738063079736964,2023-06-29 14:08:55.531654,2023-06-29 14:09:06.498183,0 days 00:00:10.966529,goss,0.3913237025171931,0.005387044505418188,64,8,16,54,7.235747097263066e-05,3.7365108567659497e-07,4,COMPLETE,2300
757,757,0.197413578689919,2023-06-29 13:58:23.980590,2023-06-29 13:58:26.259359,0 days 00:00:02.278769,goss,0.4882678156764402,0.03385365951060232,47,6,15,64,1.8930158852422732e-05,5.943424683663022e-05,2,COMPLETE,349
100,100,0.19742227356964767,2023-06-29 13:18:31.270146,2023-06-29 13:18:33.551504,0 days 00:00:02.281358,goss,0.5220501540823482,0.03910945352999806,67,6,9,77,2.798424206468282e-05,1.4787485579536812e-07,5,COMPLETE,306
167,167,0.19742995459691096,2023-06-29 13:20:54.197278,2023-06-29 13:20:55.728452,0 days 00:00:01.531174,goss,0.4684186772416228,0.06441376583767358,50,5,12,53,0.0004448739213616193,2.7288566780423293e-08,6,COMPLETE,119
822,822,0.19743806212847778,2023-06-29 14:03:13.194145,2023-06-29 14:03:15.224231,0 days 00:00:02.030086,goss,0.6119664443911557,0.04130340992867555,39,5,13,55,0.001388721215389489,3.182176827068741e-07,5,COMPLETE,242
670,670,0.1974490527052117,2023-06-29 13:49:49.183717,2023-06-29 13:49:50.549704,0 days 00:00:01.365987,goss,0.47618116599300075,0.09013746272700318,50,5,7,58,0.0044455888144071965,0.04775825487851508,3,COMPLETE,127
649,649,0.19747556785954318,2023-06-29 13:47:51.641360,2023-06-29 13:47:53.752905,0 days 00:00:02.111545,goss,0.5342690471614222,0.05162849058598052,43,5,8,33,0.0025992743397906244,1.2170954756362452e-06,3,COMPLETE,249
16,16,0.1975400129591115,2023-06-29 13:15:26.601188,2023-06-29 13:15:30.204213,0 days 00:00:03.603025,goss,0.6019383185891292,0.027177455352334214,61,7,5,107,2.036819661618607e-05,2.407821616132449e-07,1,COMPLETE,261
115,115,0.19761155859537946,2023-06-29 13:19:01.128853,2023-06-29 13:19:02.934896,0 days 00:00:01.806043,goss,0.5101797017259746,0.06509763892941471,48,5,17,48,2.0719371263798085e-06,2.7080709421183896e-08,5,COMPLETE,259
996,996,0.19763299710608323,2023-06-29 14:18:14.309969,2023-06-29 14:18:16.549118,0 days 00:00:02.239149,goss,0.5118691990146755,0.04335306093773697,35,6,19,49,0.006050754720804843,0.00043905302020346803,3,COMPLETE,314
513,513,0.19766219755232084,2023-06-29 13:38:25.552470,2023-06-29 13:38:40.018470,0 days 00:00:14.466000,goss,0.4527560738347769,0.003622071106567065,57,7,13,36,4.255423430203347e-05,0.0007513946120479107,3,COMPLETE,2486
528,528,0.19766784084607458,2023-06-29 13:39:23.368750,2023-06-29 13:39:24.700494,0 days 00:00:01.331744,goss,0.48873530173843865,0.09787673509871035,61,5,10,41,3.8162117365709826e-06,7.370531926505745e-06,3,COMPLETE,97
889,889,0.19768259413303263,2023-06-29 14:09:08.566831,2023-06-29 14:09:10.354819,0 days 00:00:01.787988,goss,0.4380945006561023,0.057895576681875026,53,8,11,56,0.010425735808169072,3.154627882502866e-08,4,COMPLETE,212
522,522,0.19768497929023499,2023-06-29 13:38:53.307384,2023-06-29 13:38:54.843125,0 days 00:00:01.535741,goss,0.4859204828722048,0.06655616417716045,45,7,14,45,0.00012193584513347037,2.132503807590262e-06,5,COMPLETE,182
584,584,0.197686648819809,2023-06-29 13:42:50.979083,2023-06-29 13:42:52.447242,0 days 00:00:01.468159,goss,0.5401949518108652,0.08968409058198432,49,5,11,32,1.2313292926524495e-05,3.886991627915269e-08,3,COMPLETE,158
248,248,0.19769328009976356,2023-06-29 13:24:21.020877,2023-06-29 13:24:22.775079,0 days 00:00:01.754202,goss,0.5730448462947463,0.06280707261489561,42,5,13,64,0.026125897352859126,3.782497902943079e-07,2,COMPLETE,263
686,686,0.19769342697719938,2023-06-29 13:50:42.228659,2023-06-29 13:50:47.909867,0 days 00:00:05.681208,goss,0.4625075631732231,0.01626164975904405,46,5,15,60,5.6360111467807015e-08,0.0507581838965144,3,COMPLETE,617
545,545,0.1977024110809018,2023-06-29 13:40:10.912265,2023-06-29 13:40:12.354877,0 days 00:00:01.442612,goss,0.4207449654186314,0.08648227854295691,54,5,6,40,7.1971284091071684e-06,0.0027057067500708973,5,COMPLETE,129
