,number,value,datetime_start,datetime_complete,duration,params_bagging_fraction,params_bagging_freq,params_feature_fraction,params_lambda_l1,params_lambda_l2,params_learning_rate,params_max_bin,params_max_depth,params_min_data_in_leaf,params_num_leaves,state
528,528,0.2970028969370348,2023-06-13 22:56:30.409157,2023-06-13 22:56:40.438615,0 days 00:00:10.029458,0.6222730107884682,7,0.6755750533514507,0.0015941515152307702,9.89820299921328,0.0022766595937030436,46,4,31,111,COMPLETE
551,551,0.2976150185206834,2023-06-13 22:57:48.909649,2023-06-13 22:57:58.462129,0 days 00:00:09.552480,0.5972313352233369,7,0.5545917766471365,0.0008883808054508702,6.798651331907812,0.002027239287976985,32,4,31,117,COMPLETE
338,338,0.29813094246384214,2023-06-13 22:49:41.897985,2023-06-13 22:49:42.842395,0 days 00:00:00.944410,0.3064358472676233,7,0.5085102874503343,0.0014927120611718447,0.020172058183932293,0.07308919489836976,32,4,16,49,COMPLETE
389,389,0.29823402545737515,2023-06-13 22:51:09.805629,2023-06-13 22:51:10.744717,0 days 00:00:00.939088,0.6127619492492881,7,0.5550637050651234,7.378130900262211,0.17240379940478237,0.09909834979313047,146,4,7,110,COMPLETE
640,640,0.3002594804574873,2023-06-13 23:03:03.082566,2023-06-13 23:03:03.967615,0 days 00:00:00.885049,0.6507186703427789,7,0.520479491389393,0.0005916973721722856,5.1938370961956347e-05,0.11827328768596969,86,4,17,114,COMPLETE
727,727,0.30046413353239854,2023-06-13 23:08:16.892686,2023-06-13 23:08:28.133855,0 days 00:00:11.241169,0.4607705480525149,6,0.5211116523121213,7.943806920651679e-06,0.0044232391757662295,0.0016951323107036334,43,4,16,113,COMPLETE
510,510,0.30056640449574573,2023-06-13 22:55:30.569526,2023-06-13 22:55:32.717147,0 days 00:00:02.147621,0.5566781288450267,7,0.5068412964407459,0.002788832723367664,3.799431186578279,0.030141476686658897,32,4,92,114,COMPLETE
884,884,0.3014544277188703,2023-06-13 23:17:02.979636,2023-06-13 23:17:13.152793,0 days 00:00:10.173157,0.641333819072602,7,0.5268330881187122,2.1369902721819942e-06,4.034017162846687,0.0016804456410972938,42,4,32,59,COMPLETE
831,831,0.3026271519457372,2023-06-13 23:14:06.664282,2023-06-13 23:14:14.760531,0 days 00:00:08.096249,0.4212084436605784,7,0.49512177534506424,0.0025406572831993992,6.830060292753969,0.002669553951630929,43,4,39,115,COMPLETE
591,591,0.30271575929772093,2023-06-13 23:00:11.095589,2023-06-13 23:00:20.731707,0 days 00:00:09.636118,0.6278255571003035,7,0.5112285435527337,0.0055692525701885294,6.372981599060605,0.0018708098355676324,41,4,33,103,COMPLETE
715,715,0.303396442246374,2023-06-13 23:07:28.213614,2023-06-13 23:07:36.021033,0 days 00:00:07.807419,0.3267475231822451,7,0.5818307909538039,0.0016791104337463274,1.7382011151835057,0.0021618045315115824,53,4,31,114,COMPLETE
433,433,0.30370644793983226,2023-06-13 22:52:53.345938,2023-06-13 22:52:54.260315,0 days 00:00:00.914377,0.6434034550442124,7,0.49580194032181146,0.0034999758082567174,3.781416640733912e-05,0.14608026922689887,199,4,13,118,COMPLETE
702,702,0.30429130982419533,2023-06-13 23:06:47.274440,2023-06-13 23:06:55.098410,0 days 00:00:07.823970,0.5327790752161393,7,0.5081039499488375,1.4309562297650822e-08,9.80326208916105,0.0030714188863696147,32,4,56,118,COMPLETE
918,918,0.3048454596089282,2023-06-13 23:19:10.161524,2023-06-13 23:19:10.879389,0 days 00:00:00.717865,0.6083545095658044,7,0.5564435805239892,0.00012427714403926712,0.001616845082172949,0.28553948283210767,44,9,25,117,COMPLETE
344,344,0.3064435367128996,2023-06-13 22:49:59.359621,2023-06-13 22:50:00.002426,0 days 00:00:00.642805,0.5062339552977021,7,0.5128166842006164,0.0025242044041543644,0.05503684097499444,0.29927511541838675,39,4,30,117,COMPLETE
683,683,0.3074542434071174,2023-06-13 23:05:33.389667,2023-06-13 23:05:34.069088,0 days 00:00:00.679421,0.6454869021052454,7,0.6020063825886792,0.00021347348292680873,4.25671756998789e-05,0.2934396692161457,35,4,15,111,COMPLETE
682,682,0.30875835663644263,2023-06-13 23:05:23.184091,2023-06-13 23:05:33.388420,0 days 00:00:10.204329,0.6685428830069721,7,0.3932103474204917,0.0003541130749760391,0.0028938697632695724,0.001272057145561208,39,4,33,119,COMPLETE
584,584,0.308799705895319,2023-06-13 22:59:47.716027,2023-06-13 22:59:51.596661,0 days 00:00:03.880634,0.5244722406116622,7,0.5055333120949473,1.800751910515968e-06,9.862033825792823,0.013521515381129064,59,4,87,112,COMPLETE
940,940,0.31248360772486367,2023-06-13 23:20:34.446347,2023-06-13 23:20:44.060466,0 days 00:00:09.614119,0.4981879521767531,7,0.4998413177620993,6.458313597913878e-07,5.169700144240868,0.001731644334716166,43,4,28,122,COMPLETE
932,932,0.3125355305785176,2023-06-13 23:19:43.275538,2023-06-13 23:19:53.326748,0 days 00:00:10.051210,0.4907536174324003,7,0.4985049050296618,1.412216252897384e-06,1.5774502615640988e-07,0.001278322892127379,52,4,28,117,COMPLETE
630,630,0.3129142108908155,2023-06-13 23:02:32.174418,2023-06-13 23:02:32.829751,0 days 00:00:00.655333,0.6427895986570531,7,0.5521101096063564,0.04351050702007418,8.204197065011365e-05,0.2580665234741138,32,4,13,117,COMPLETE
850,850,0.31359371679997844,2023-06-13 23:15:22.753907,2023-06-13 23:15:23.558165,0 days 00:00:00.804258,0.4108177961302233,7,0.45905123460402564,0.00020581361581635999,2.382780113418067e-06,0.15309839539257156,44,4,11,110,COMPLETE
0,0,0.3142826097742857,2023-06-13 22:40:41.594775,2023-06-13 22:40:53.382402,0 days 00:00:11.787627,0.6775877090631411,2,0.5331412090991179,0.2768457671047637,3.442520560268804e-05,0.0011815020935461726,220,7,32,89,COMPLETE
794,794,0.31610790146844486,2023-06-13 23:12:08.308756,2023-06-13 23:12:18.145380,0 days 00:00:09.836624,0.5607889114811697,7,0.5833103730778837,0.002053244057448841,3.8622672113407903,0.001453835781858571,54,4,29,116,COMPLETE
704,704,0.3163289889991269,2023-06-13 23:06:56.160712,2023-06-13 23:07:06.000287,0 days 00:00:09.839575,0.6116625986875449,7,0.5395711015168689,0.08089777880588903,4.690105053497646,0.0015038825653407493,36,4,33,94,COMPLETE
969,969,0.3194502444407706,2023-06-13 23:22:20.157615,2023-06-13 23:22:31.209806,0 days 00:00:11.052191,0.6385915905775823,7,0.48313264740045764,3.517773128139452e-07,1.2421750554743612e-08,0.0010854971878448312,53,4,27,108,COMPLETE
741,741,0.3208351869576898,2023-06-13 23:09:19.907595,2023-06-13 23:09:30.097236,0 days 00:00:10.189641,0.6002015304158894,7,0.48734113388399886,1.0472524289862713e-06,3.3204018312537036e-05,0.001102332265317235,36,4,32,115,COMPLETE
674,674,0.3217072651705551,2023-06-13 23:04:42.637143,2023-06-13 23:04:50.014746,0 days 00:00:07.377603,0.6339918602491087,7,0.5244779428714337,0.0014560705134346653,2.7351773383011815,0.0020650269027533297,37,4,80,114,COMPLETE
814,814,0.32221003033667983,2023-06-13 23:13:12.791827,2023-06-13 23:13:13.400606,0 days 00:00:00.608779,0.3007204104270583,7,0.4549133193920052,0.008089227221551563,0.027424318927382653,0.2921405446243276,32,4,30,114,COMPLETE
529,529,0.32672471671017556,2023-06-13 22:56:40.439638,2023-06-13 22:56:50.254961,0 days 00:00:09.815323,0.5852753121770006,7,0.49781891797242594,3.995211219637737,2.934831302281362e-05,0.0013816162267854073,53,6,28,125,COMPLETE
893,893,0.3273882000397864,2023-06-13 23:17:40.985332,2023-06-13 23:17:50.934393,0 days 00:00:09.949061,0.6496139938635711,7,0.6082029750320348,5.956860194416505,7.270982385672141,0.0020266669283231973,37,4,26,106,COMPLETE
511,511,0.33044428273939225,2023-06-13 22:55:32.718177,2023-06-13 22:55:42.000799,0 days 00:00:09.282622,0.5614259706736436,7,0.47511975328280953,1.3368418887001069e-08,0.3875739332931971,0.001084198539717505,36,4,36,119,COMPLETE
740,740,0.33248898954733264,2023-06-13 23:09:08.966204,2023-06-13 23:09:19.906428,0 days 00:00:10.940224,0.6511800609313517,7,0.5428384206844199,0.002991312456760577,1.1691876867455491e-05,0.0009238177315338485,32,4,27,104,COMPLETE
824,824,0.3328077898376859,2023-06-13 23:13:45.870230,2023-06-13 23:13:56.853138,0 days 00:00:10.982908,0.6621475580044414,7,0.3586265334316725,0.41751187720163047,0.5456703181700812,0.0010184882519395809,42,4,22,109,COMPLETE
948,948,0.3351272195902092,2023-06-13 23:21:03.840478,2023-06-13 23:21:13.064020,0 days 00:00:09.223542,0.4505247527952942,7,0.6841577109028751,2.972966555567194e-07,6.8773892254697495,0.0015466408180549677,47,4,28,118,COMPLETE
7,7,0.33600592954348735,2023-06-13 22:41:04.536325,2023-06-13 22:41:09.847480,0 days 00:00:05.311155,0.5107792442935252,3,0.6563547549831845,4.185723957236862e-05,0.026615437073871425,0.0069046543181210595,175,10,94,62,COMPLETE
754,754,0.3389503957395742,2023-06-13 23:09:56.605283,2023-06-13 23:10:04.352328,0 days 00:00:07.747045,0.30735102290334015,7,0.5484454728330261,0.005800712044429223,0.1201650494656081,0.0012839555977158606,57,4,34,121,COMPLETE
953,953,0.3392067842193185,2023-06-13 23:21:26.932111,2023-06-13 23:21:38.353382,0 days 00:00:11.421271,0.6218541504746669,7,0.6020360982703272,5.38951668504038e-06,0.014775719800847848,0.0008783839631309812,51,4,22,110,COMPLETE
819,819,0.3407225627027749,2023-06-13 23:13:18.704343,2023-06-13 23:13:29.054310,0 days 00:00:10.349967,0.6758511668390454,7,0.5641294216626616,0.011106926477611643,0.00047394480711725645,0.0008903873104987141,32,4,37,119,COMPLETE
593,593,0.34086108858528646,2023-06-13 23:00:28.867100,2023-06-13 23:00:40.767203,0 days 00:00:11.900103,0.6556338854402673,7,0.5205386958575282,2.060811453187996e-05,0.08606331771910306,0.0008674077764596987,44,4,19,105,COMPLETE
660,660,0.34846281755896946,2023-06-13 23:03:55.506476,2023-06-13 23:04:05.022048,0 days 00:00:09.515572,0.6679062575114292,7,0.38874061335220883,8.363282684773998e-05,9.89949839053628,0.001354927696353862,40,4,33,115,COMPLETE
645,645,0.3486680149474921,2023-06-13 23:03:18.014983,2023-06-13 23:03:27.049149,0 days 00:00:09.034166,0.5262732336913002,7,0.34543766662192166,0.0055649232920628915,2.9508363273386937,0.0011579016118222936,32,4,35,123,COMPLETE
941,941,0.35308359563434966,2023-06-13 23:20:44.061749,2023-06-13 23:20:53.419069,0 days 00:00:09.357320,0.6143971815592549,7,0.34411778993838427,0.00045598285218274756,6.963830600617181,0.0012333877228411633,43,4,33,113,COMPLETE
935,935,0.3643967337229698,2023-06-13 23:20:01.971163,2023-06-13 23:20:12.507780,0 days 00:00:10.536617,0.6240420440016875,7,0.5143907780263467,1.5721242429983372e-06,1.4603097192917256,0.0007895129172829107,51,4,26,120,COMPLETE
694,694,0.36736868347116997,2023-06-13 23:06:12.736175,2023-06-13 23:06:22.785655,0 days 00:00:10.049480,0.6315835317403417,7,0.49758057128858796,0.002056992129932028,1.3960926930229072,0.0007817227064323388,32,4,32,73,COMPLETE
944,944,0.367429751072241,2023-06-13 23:20:57.148225,2023-06-13 23:20:59.495444,0 days 00:00:02.347219,0.6362770486244206,7,0.46943954518802294,3.2010707994557797e-05,9.213257946900355e-07,0.033200288864915536,42,10,7,119,COMPLETE
888,888,0.36951119411208977,2023-06-13 23:17:16.231844,2023-06-13 23:17:26.419743,0 days 00:00:10.187899,0.6299753113687502,7,0.5770190023507394,0.06355763624968593,0.9150507256882098,0.0007395467516685389,36,4,31,119,COMPLETE
601,601,0.36991181716079935,2023-06-13 23:00:57.401734,2023-06-13 23:01:07.077517,0 days 00:00:09.675783,0.6351247292570753,7,0.46180537891056944,0.0009407776188525,3.8885354564912986,0.0008891338088250853,45,4,34,107,COMPLETE
271,271,0.3774131587106678,2023-06-13 22:47:30.766904,2023-06-13 22:47:41.958826,0 days 00:00:11.191922,0.5958440324047741,7,0.5254254385526862,0.0018233551999000228,0.0012269185765465924,0.0006596135593837941,39,4,21,110,COMPLETE
8,8,0.37755443197198285,2023-06-13 22:41:09.848411,2023-06-13 22:41:24.793972,0 days 00:00:14.945561,0.32604825981245145,1,0.3925862600344063,6.264702228572066e-05,2.2487537219823663e-07,0.0009689799623333623,183,7,12,18,COMPLETE
652,652,0.38742893152426827,2023-06-13 23:03:38.837903,2023-06-13 23:03:47.314764,0 days 00:00:08.476861,0.4409969710076541,7,0.5496006658355682,0.003008554948242659,4.676334899287399,0.0009715054320828647,44,4,37,88,COMPLETE
675,675,0.38903277829087995,2023-06-13 23:04:50.015948,2023-06-13 23:05:00.046482,0 days 00:00:10.030534,0.5403016776057886,7,0.3103526690132197,0.02079881345991699,7.345657336091485e-06,0.0006709357704951385,32,4,25,79,COMPLETE
18,18,0.3896647526610881,2023-06-13 22:41:42.186191,2023-06-13 22:41:43.119064,0 days 00:00:00.932873,0.47392547047235195,2,0.6194812747086037,0.0013770243673084874,0.13583847039068842,0.2888642798076455,124,6,6,25,COMPLETE
720,720,0.400534837781424,2023-06-13 23:08:01.527314,2023-06-13 23:08:09.607818,0 days 00:00:08.080504,0.5801529847534443,7,0.5215559663743766,0.0002651963241197863,9.812326921701773,0.0010751680043816429,32,4,63,120,COMPLETE
828,828,0.4024003525888101,2023-06-13 23:14:03.539560,2023-06-13 23:14:04.481257,0 days 00:00:00.941697,0.45366390405384005,7,0.5131037163187355,6.342392092293353e-08,0.004458052756694373,0.13220639162711587,40,4,94,113,COMPLETE
809,809,0.42096489696175904,2023-06-13 23:12:41.997549,2023-06-13 23:12:51.964521,0 days 00:00:09.966972,0.5886111855113675,7,0.5383390166885026,0.03746315804704997,6.360407990050891e-05,0.0005071366065006683,36,4,31,105,COMPLETE
811,811,0.4223402223888288,2023-06-13 23:12:52.962647,2023-06-13 23:13:02.262809,0 days 00:00:09.300162,0.5822629250603735,7,0.6846240138776134,0.00013096266932867184,6.921173768741888,0.000709282264321104,43,4,34,128,COMPLETE
439,439,0.4259515930694115,2023-06-13 22:53:03.487180,2023-06-13 22:53:15.780654,0 days 00:00:12.293474,0.6275279035905615,7,0.38206703836618805,0.005706092689180795,5.019546972453937,0.0006415596907960462,36,4,23,112,COMPLETE
729,729,0.42637740704917754,2023-06-13 23:08:29.312951,2023-06-13 23:08:37.470618,0 days 00:00:08.157667,0.31842748587131053,7,0.5705341124657815,0.4840225667410065,2.440455307607485,0.0007445462443849509,47,4,28,116,COMPLETE
789,789,0.4304051751642493,2023-06-13 23:11:44.833133,2023-06-13 23:11:53.820049,0 days 00:00:08.986916,0.4727116781918401,7,0.3956633003068003,2.3216971202068907e-05,2.4396681249204235e-07,0.0005497413330470766,36,7,38,107,COMPLETE
849,849,0.4516042125538667,2023-06-13 23:15:13.767041,2023-06-13 23:15:22.752733,0 days 00:00:08.985692,0.38222589413444696,7,0.6509184704507369,0.00484373372701653,1.716065242171159,0.0005354613243654735,36,4,25,96,COMPLETE
889,889,0.4582481093965635,2023-06-13 23:17:26.420912,2023-06-13 23:17:37.264164,0 days 00:00:10.843252,0.6394985190629378,7,0.5014130854734333,0.03161089669570845,3.70644609750768e-05,0.00039269695723009087,53,4,23,110,COMPLETE
902,902,0.4621568699325017,2023-06-13 23:18:18.466719,2023-06-13 23:18:30.217536,0 days 00:00:11.750817,0.4294870824349043,7,0.695210506104485,1.338340321359379e-06,5.677417201051234e-05,0.0004267398131695294,48,4,14,107,COMPLETE
765,765,0.4760319603892551,2023-06-13 23:10:35.758645,2023-06-13 23:10:45.211787,0 days 00:00:09.453142,0.37212527688884767,7,0.378483596850159,0.0036937590926835262,7.073803827589978e-06,0.0004204798859685104,32,4,23,102,COMPLETE
689,689,0.477076657137124,2023-06-13 23:05:52.785977,2023-06-13 23:06:02.784437,0 days 00:00:09.998460,0.5934828114847079,7,0.547125631863512,0.00513548978874388,4.644017911240391,0.00046201331422341345,51,4,28,109,COMPLETE
820,820,0.4798348942724124,2023-06-13 23:13:29.055591,2023-06-13 23:13:40.328501,0 days 00:00:11.272910,0.5859285323933491,7,0.6715938854768152,0.017395430075205692,0.1358342751342584,0.0003489806916699208,39,4,18,114,COMPLETE
937,937,0.48186555848651796,2023-06-13 23:20:13.843113,2023-06-13 23:20:22.941909,0 days 00:00:09.098796,0.4136800892546972,6,0.6255371989615576,2.621261805103223e-07,3.3675855384192594,0.0004913793968601622,46,8,29,117,COMPLETE
671,671,0.48477741210253456,2023-06-13 23:04:30.820268,2023-06-13 23:04:40.734587,0 days 00:00:09.914319,0.4980171616629116,7,0.34977548833672245,2.2021355535952792e-05,2.7089343141525797e-08,0.0003821561393610897,42,4,29,111,COMPLETE
575,575,0.4872029391381062,2023-06-13 22:59:22.327328,2023-06-13 22:59:32.619910,0 days 00:00:10.292582,0.6783465545183912,6,0.39708197572464515,0.0040943656138611815,6.489086874221346,0.0004681410472561835,36,4,24,70,COMPLETE
934,934,0.4900040614136144,2023-06-13 23:19:54.835442,2023-06-13 23:20:01.969824,0 days 00:00:07.134382,0.5025536767374861,6,0.5093655236354441,1.0854083294248756e-06,6.56915663881305,0.0006103887596104363,57,4,71,123,COMPLETE
914,914,0.4933642375247872,2023-06-13 23:18:56.729877,2023-06-13 23:19:06.590332,0 days 00:00:09.860455,0.632593184064967,7,0.5364241299125846,1.4569490556879728e-05,0.00266712490822575,0.00033384207438926574,40,4,37,122,COMPLETE
699,699,0.5061780804051176,2023-06-13 23:06:35.238956,2023-06-13 23:06:45.029832,0 days 00:00:09.790876,0.4462874101439966,7,0.4489268558845869,0.0023515338599740037,7.072553460899568,0.0005082180577566582,40,4,18,112,COMPLETE
898,898,0.5089202193111594,2023-06-13 23:17:58.286691,2023-06-13 23:18:07.938862,0 days 00:00:09.652171,0.4931016789260261,7,0.5188013531837761,0.0004744871245154288,0.009154824234505138,0.0003223676443015983,43,4,30,118,COMPLETE
999,999,0.5092181949750525,2023-06-13 23:23:54.949264,2023-06-13 23:24:04.548261,0 days 00:00:09.598997,0.5888032466984123,7,0.5238592422221594,0.0019487383743984324,2.727366834090333,0.0003608873296665273,40,4,33,111,COMPLETE
587,587,0.5114063422827969,2023-06-13 22:59:57.823654,2023-06-13 23:00:08.041454,0 days 00:00:10.217800,0.4332457640801389,7,0.5711799887831769,5.136883504166882e-07,0.00017809765385204488,0.0003211272817056921,40,4,22,117,COMPLETE
784,784,0.5144238951232872,2023-06-13 23:11:22.055338,2023-06-13 23:11:31.652402,0 days 00:00:09.597064,0.6464000833907544,7,0.42245784494211924,0.001026504197729276,4.27517929163136,0.00037642992970523116,51,4,35,110,COMPLETE
561,561,0.5175247599317755,2023-06-13 22:58:33.266089,2023-06-13 22:58:41.360426,0 days 00:00:08.094337,0.3399879367673728,7,0.6450441460838838,4.66904846086357,7.387452004560682,0.0006800975035628835,50,4,29,117,COMPLETE
555,555,0.5314898253789242,2023-06-13 22:58:02.507624,2023-06-13 22:58:12.603040,0 days 00:00:10.095416,0.6414175911373131,7,0.5318296735058871,1.4400926959780764,0.20508180320225927,0.0002812602681034391,45,4,30,106,COMPLETE
855,855,0.5319339251244891,2023-06-13 23:15:28.345792,2023-06-13 23:15:37.863624,0 days 00:00:09.517832,0.5069516060388282,7,0.48481021266055674,6.564601990585905e-07,0.0008417984581946489,0.0002863500973825926,32,4,33,114,COMPLETE
832,832,0.5511581196678202,2023-06-13 23:14:14.761618,2023-06-13 23:14:25.019039,0 days 00:00:10.257421,0.5754888976199699,4,0.5305678375771382,0.01231651379806637,0.08289909041952849,0.00024303942967320396,36,4,25,107,COMPLETE
986,986,0.5592135718145479,2023-06-13 23:23:31.281330,2023-06-13 23:23:40.198611,0 days 00:00:08.917281,0.5380506871022521,7,0.30758343646280495,8.747391354656448e-08,6.440265665851247e-07,0.00026777604915202957,55,4,43,106,COMPLETE
788,788,0.5606424912142011,2023-06-13 23:11:34.948803,2023-06-13 23:11:44.831955,0 days 00:00:09.883152,0.6263444059411242,7,0.5208895528289345,0.004345619101457653,5.270934997183859,0.0003004163627837958,32,4,25,77,COMPLETE
676,676,0.5743029825671796,2023-06-13 23:05:00.047571,2023-06-13 23:05:10.224455,0 days 00:00:10.176884,0.6166544012392896,7,0.47092743765397593,0.0026599750659547852,2.935415323429695e-05,0.00021655772343466158,43,4,30,121,COMPLETE
973,973,0.5819458521354377,2023-06-13 23:22:35.088412,2023-06-13 23:22:45.518883,0 days 00:00:10.430471,0.5966906071481154,7,0.5073552386485457,1.9898390018620133e-07,2.234865414444376,0.0002360350126162245,45,4,25,117,COMPLETE
