,number,value,datetime_start,datetime_complete,duration,params_boosting_type,params_colsample_bytree,params_learning_rate,params_max_bin,params_max_depth,params_min_child_samples,params_num_leaves,params_reg_alpha,params_reg_lambda,params_subsample,params_subsample_freq,state
32,32,0.27534024052335626,2023-06-22 19:39:51.728141,2023-06-22 19:39:53.780700,0 days 00:00:02.052559,goss,0.5521621839501536,0.09052317499684076,76,7,66,115,0.00014872433569410411,2.5684477215984623e-06,,4,COMPLETE
569,569,0.2764825764483245,2023-06-22 20:14:09.112693,2023-06-22 20:14:10.116947,0 days 00:00:01.004254,gbdt,0.5623981881250357,0.2539815780069159,65,4,17,99,0.0228293306080504,1.8671564435268907e-08,0.35365520082289603,3,COMPLETE
5,5,0.2806706078616218,2023-06-22 19:36:16.526452,2023-06-22 19:36:33.015682,0 days 00:00:16.489230,goss,0.403541290411688,0.002034601424621165,71,8,40,88,5.224305611016832e-08,0.005567681198419358,,2,COMPLETE
692,692,0.28151834845337753,2023-06-22 20:28:41.949231,2023-06-22 20:29:00.447554,0 days 00:00:18.498323,goss,0.4882121493411218,0.001086154634259734,36,4,14,73,0.0001737923608981161,4.6633686021562334e-08,,2,COMPLETE
863,863,0.28172131253386873,2023-06-22 20:48:16.342493,2023-06-22 20:48:34.577439,0 days 00:00:18.234946,goss,0.4412839781303618,0.0011084284304270495,40,4,15,102,0.0002514077573388274,0.004814450976329569,,1,COMPLETE
662,662,0.2823584752034335,2023-06-22 20:25:37.710705,2023-06-22 20:25:39.131007,0 days 00:00:01.420302,gbdt,0.4608177878009516,0.19561273603191787,40,8,15,92,0.0009357120192378318,0.20492294063940128,0.6375161767583168,1,COMPLETE
933,933,0.28357845207040994,2023-06-22 20:57:50.180829,2023-06-22 20:58:09.888301,0 days 00:00:19.707472,goss,0.6544989221876734,0.0009856400893595305,56,4,13,97,1.4440744035614474e-06,3.2778758335452206e-08,,2,COMPLETE
326,326,0.28414807754584276,2023-06-22 19:55:18.395490,2023-06-22 19:55:51.327191,0 days 00:00:32.931701,goss,0.5492868501334643,0.0009865740021782607,77,9,11,65,2.2897308395837834e-07,1.6416706265723553e-06,,2,COMPLETE
390,390,0.2855575208692054,2023-06-22 20:00:55.763307,2023-06-22 20:01:02.149498,0 days 00:00:06.386191,gbdt,0.4803521784178677,0.03220138529136913,83,8,8,85,5.6886403130381614e-06,2.487612415992743e-08,0.6528314537513025,2,COMPLETE
951,951,0.2881865697235533,2023-06-22 21:01:11.442416,2023-06-22 21:01:25.314403,0 days 00:00:13.871987,goss,0.4875672511166149,0.0015808704598832218,74,4,37,64,5.771299570645358e-05,2.0481376999648655e-05,,2,COMPLETE
371,371,0.2882782206818392,2023-06-22 19:59:23.458474,2023-06-22 19:59:29.454631,0 days 00:00:05.996157,gbdt,0.45003965592434403,0.03753975901245267,114,9,9,50,2.481470352514895e-06,7.224519256035564e-06,0.5924672341423465,2,COMPLETE
206,206,0.2892807135886703,2023-06-22 19:48:55.763397,2023-06-22 19:49:15.122920,0 days 00:00:19.359523,goss,0.48606799128545736,0.0010111588538401388,129,5,19,17,2.625478638653193e-05,6.822158879221496e-08,,2,COMPLETE
985,985,0.2902448522247107,2023-06-22 21:04:36.680694,2023-06-22 21:04:38.180583,0 days 00:00:01.499889,goss,0.6235976643129497,0.1633811144671217,32,9,69,94,6.6762081022106585e-06,0.00020210053108467613,,1,COMPLETE
288,288,0.2910590416240278,2023-06-22 19:53:46.845428,2023-06-22 19:53:54.257479,0 days 00:00:07.412051,goss,0.5388687216602305,0.011297679986378368,84,9,72,84,1.3718253248504758e-07,3.4006019169354436e-06,,2,COMPLETE
708,708,0.2935841761038881,2023-06-22 20:30:07.555132,2023-06-22 20:30:25.646869,0 days 00:00:18.091737,goss,0.48630658486155615,0.0009758324284171155,55,4,17,70,5.649101807048557e-07,1.449288705964911e-08,,2,COMPLETE
576,576,0.29445346483692375,2023-06-22 20:15:08.348784,2023-06-22 20:15:09.820739,0 days 00:00:01.471955,goss,0.48425389891613163,0.139315724267398,46,6,72,91,0.0004169944615256962,0.011685678503600649,,6,COMPLETE
792,792,0.2957156416833451,2023-06-22 20:38:50.613324,2023-06-22 20:39:14.098696,0 days 00:00:23.485372,goss,0.6271962746232599,0.0009218402482940604,40,4,14,88,0.3539734978789215,0.13798272742651488,,1,COMPLETE
804,804,0.30284841969150894,2023-06-22 20:41:07.873900,2023-06-22 20:41:29.933760,0 days 00:00:22.059860,goss,0.5495626574075119,0.0009053043617870865,55,4,21,101,0.00020418182927365496,0.00016624030797190965,,1,COMPLETE
665,665,0.3040401923890777,2023-06-22 20:25:45.034521,2023-06-22 20:26:03.236536,0 days 00:00:18.202015,goss,0.6127305465719765,0.0008529328992980712,78,4,17,80,0.00141453121532499,1.5525268990660775e-08,,2,COMPLETE
50,50,0.3073504879354497,2023-06-22 19:41:01.624088,2023-06-22 19:41:03.425897,0 days 00:00:01.801809,goss,0.5157987708217153,0.12799034024159708,56,6,72,13,0.00013953735445780416,4.193645299425014e-07,,6,COMPLETE
108,108,0.307437163620775,2023-06-22 19:43:53.639511,2023-06-22 19:43:56.689470,0 days 00:00:03.049959,gbdt,0.5707920304060717,0.06308719463174693,69,8,8,72,2.3780400527985974e-05,9.592294337394082e-08,0.4038510439327817,2,COMPLETE
748,748,0.3085579740091805,2023-06-22 20:33:41.581565,2023-06-22 20:33:43.298137,0 days 00:00:01.716572,goss,0.33027376909471695,0.08245162145309952,52,4,80,95,1.4783458628211484e-07,7.900444737216193e-08,,1,COMPLETE
107,107,0.31134937718575467,2023-06-22 19:43:51.712969,2023-06-22 19:43:53.638718,0 days 00:00:01.925749,goss,0.5380287455042665,0.08473040532650541,87,10,76,84,7.700787935390742e-05,5.6020636080777594e-08,,2,COMPLETE
885,885,0.3132285776480914,2023-06-22 20:50:55.764414,2023-06-22 20:50:57.108870,0 days 00:00:01.344456,goss,0.5387866227792463,0.15750937848354227,41,4,75,97,1.90948389932515e-07,6.994513047454318e-08,,1,COMPLETE
265,265,0.31630635316490296,2023-06-22 19:52:40.943439,2023-06-22 19:52:42.026170,0 days 00:00:01.082731,goss,0.5095390140632144,0.2331203935938256,63,9,82,77,1.0808121124400145e-06,3.557781361992676e-08,,2,COMPLETE
574,574,0.31760307220192546,2023-06-22 20:14:46.072004,2023-06-22 20:14:56.985214,0 days 00:00:10.913210,goss,0.4914867555392745,0.003155255803014938,32,4,62,79,0.14085494076660424,2.598609064622901e-08,,1,COMPLETE
462,462,0.3227462557220048,2023-06-22 20:05:47.066695,2023-06-22 20:05:48.297630,0 days 00:00:01.230935,goss,0.46042897324094867,0.15751879832643823,51,5,78,77,6.370394164369943e-08,0.000490164405436657,,1,COMPLETE
939,939,0.32365607768426746,2023-06-22 20:58:41.266324,2023-06-22 20:59:16.425150,0 days 00:00:35.158826,goss,0.6189043592060147,0.0007382967678313461,84,9,11,100,1.3549549039829099e-05,8.312431341664785e-08,,2,COMPLETE
579,579,0.32413208328949605,2023-06-22 20:15:30.021138,2023-06-22 20:15:59.814352,0 days 00:00:29.793214,goss,0.6202439365643608,0.0007334268019334226,60,7,12,72,4.434330228696036e-06,1.779196792551985e-08,,1,COMPLETE
941,941,0.326619944177183,2023-06-22 20:59:17.747552,2023-06-22 20:59:35.338642,0 days 00:00:17.591090,goss,0.5269758567026201,0.000733742968622714,50,4,19,96,3.5671201185058144e-07,2.0734066955185413e-08,,2,COMPLETE
633,633,0.330046830781115,2023-06-22 20:21:13.274030,2023-06-22 20:21:28.473614,0 days 00:00:15.199584,goss,0.490177261759175,0.0008212695175330698,75,4,29,61,0.3499504972484158,2.511021555244448e-08,,1,COMPLETE
823,823,0.3338324706903758,2023-06-22 20:43:23.467236,2023-06-22 20:43:44.811075,0 days 00:00:21.343839,goss,0.46561703699732554,0.0007100825845905291,47,4,7,109,2.939457858490101e-08,1.1601661127822411e-05,,1,COMPLETE
749,749,0.34375487556435036,2023-06-22 20:33:43.299055,2023-06-22 20:34:05.128255,0 days 00:00:21.829200,goss,0.5467153879860885,0.0006683047768277545,45,4,5,98,7.468438991629047e-08,2.5444097628543834e-07,,1,COMPLETE
914,914,0.3507590377373606,2023-06-22 20:55:06.467545,2023-06-22 20:55:27.527792,0 days 00:00:21.060247,goss,0.5866065570210084,0.0006195923977767216,47,4,10,87,8.364168836995598e-06,2.246849143540135e-08,,1,COMPLETE
967,967,0.3523234686876936,2023-06-22 21:02:43.281730,2023-06-22 21:02:59.056530,0 days 00:00:15.774800,goss,0.6571936959192116,0.000814777447396503,32,4,20,88,8.8615671572183,6.629940504167602e-05,,2,COMPLETE
709,709,0.3528048480082031,2023-06-22 20:30:25.647872,2023-06-22 20:30:38.500175,0 days 00:00:12.852303,goss,0.6065002123342019,0.0019349815825061725,69,9,70,54,2.2194110506827363,7.312966951682306e-05,,1,COMPLETE
801,801,0.3530599026842465,2023-06-22 20:40:16.001392,2023-06-22 20:40:43.815880,0 days 00:00:27.814488,goss,0.6281230491791299,0.0005969958809578197,32,4,9,93,0.00162900001703904,0.004956500712799614,,1,COMPLETE
819,819,0.3734079511949271,2023-06-22 20:42:23.134661,2023-06-22 20:42:48.939970,0 days 00:00:25.805309,goss,0.41012480699548676,0.0005615071653309691,43,4,11,93,0.006659189969268032,5.447829880640111e-06,,1,COMPLETE
672,672,0.3747124635634647,2023-06-22 20:26:28.654275,2023-06-22 20:26:39.930487,0 days 00:00:11.276212,goss,0.42190295945694706,0.0013906477488115467,40,4,67,69,7.718099931642195e-08,5.8887008682152416e-05,,1,COMPLETE
549,549,0.3760610452049764,2023-06-22 20:12:34.823966,2023-06-22 20:12:50.409238,0 days 00:00:15.585272,gbdt,0.44362021412938984,0.0007048130446975032,44,4,19,65,3.153239778151922e-07,7.289518953014388e-07,0.3306389429470201,5,COMPLETE
954,954,0.38758824246980306,2023-06-22 21:01:31.706654,2023-06-22 21:01:52.159082,0 days 00:00:20.452428,goss,0.5394199964351301,0.0005084538267975296,51,5,14,86,1.4129579028695034,0.00010483574320278723,,2,COMPLETE
783,783,0.3960925089428352,2023-06-22 20:38:07.014313,2023-06-22 20:38:32.963208,0 days 00:00:25.948895,goss,0.661144408852098,0.00047481016181180754,40,4,13,96,1.7426321809105685e-05,0.005604178442217034,,1,COMPLETE
676,676,0.3996463688713625,2023-06-22 20:26:44.709024,2023-06-22 20:27:01.698149,0 days 00:00:16.989125,goss,0.43908515265918713,0.000589769030862119,48,4,13,25,2.7843402573935693e-07,8.5438653664865,,1,COMPLETE
482,482,0.41130416365629546,2023-06-22 20:06:57.943720,2023-06-22 20:07:14.738129,0 days 00:00:16.794409,goss,0.6095042207328594,0.0004920503759664556,39,6,47,72,1.0337870175344843e-08,4.203821109639247e-07,,1,COMPLETE
888,888,0.416905271006483,2023-06-22 20:51:00.299929,2023-06-22 20:51:21.827087,0 days 00:00:21.527158,goss,0.50123266542969,0.0004366626775718262,45,4,9,75,4.7279257493443886e-06,0.0016487567872301564,,1,COMPLETE
811,811,0.41719515121249195,2023-06-22 20:41:41.752502,2023-06-22 20:42:07.696490,0 days 00:00:25.943988,goss,0.5640641399450634,0.00042868236542097245,39,4,14,91,0.19298159897761966,0.0004271318506786081,,1,COMPLETE
943,943,0.42061092685628826,2023-06-22 20:59:37.996525,2023-06-22 21:00:10.653142,0 days 00:00:32.656617,goss,0.6597654105868043,0.00044321072877189226,111,9,9,101,5.989505211303385e-06,0.4432292967464325,,3,COMPLETE
966,966,0.4236517206929876,2023-06-22 21:02:14.840075,2023-06-22 21:02:43.280065,0 days 00:00:28.439990,goss,0.6738598495303345,0.00038790923669844966,35,9,21,88,3.787701185465692e-06,4.6537772431112865e-05,,1,COMPLETE
624,624,0.42804199553770933,2023-06-22 20:20:25.325077,2023-06-22 20:20:42.478642,0 days 00:00:17.153565,gbdt,0.45170162363748445,0.00047804545386003535,43,4,18,95,0.6210270986219367,4.5851484292729256e-05,0.4353167187600675,3,COMPLETE
640,640,0.4298962390829075,2023-06-22 20:22:05.144317,2023-06-22 20:22:43.266196,0 days 00:00:38.121879,goss,0.4655850997078044,0.00041917760541550556,47,9,12,70,1.2144701119775967e-07,1.5978989831263014e-08,,2,COMPLETE
610,610,0.431876995892381,2023-06-22 20:18:44.240672,2023-06-22 20:18:57.343543,0 days 00:00:13.102871,goss,0.503528354124133,0.0005563999117169099,76,4,75,86,1.0224024179024773e-06,0.00243529747167088,,1,COMPLETE
545,545,0.4370258535119453,2023-06-22 20:11:51.199006,2023-06-22 20:12:11.591900,0 days 00:00:20.392894,goss,0.6123189546321673,0.00037570160919176234,58,4,15,69,1.7052019309335574e-06,0.00021568653430435622,,1,COMPLETE
760,760,0.44467467611671574,2023-06-22 20:34:27.028722,2023-06-22 20:34:50.709823,0 days 00:00:23.681101,goss,0.5540960147786708,0.00037554191135831283,222,4,12,99,2.4306653491212054e-07,2.9377103290432006e-08,,1,COMPLETE
9,9,0.4482913024789066,2023-06-22 19:37:04.519094,2023-06-22 19:37:40.155635,0 days 00:00:35.636541,gbdt,0.6806465658478607,0.0003993175834223257,73,5,55,82,0.0049369968480989426,9.370692607221011e-06,0.6921468740678056,6,COMPLETE
910,910,0.46428108853178024,2023-06-22 20:54:02.591308,2023-06-22 20:54:48.844856,0 days 00:00:46.253548,goss,0.6704057690875644,0.0003645436959564785,52,9,9,85,9.354215791502653e-07,7.215632545639749e-05,,1,COMPLETE
688,688,0.4716210413596087,2023-06-22 20:27:57.920634,2023-06-22 20:28:31.611841,0 days 00:00:33.691207,goss,0.5268399994737696,0.00034857483289706657,51,9,10,60,0.005143761687508527,5.634925206202072e-07,,2,COMPLETE
659,659,0.47526346534940256,2023-06-22 20:24:43.620947,2023-06-22 20:25:11.021854,0 days 00:00:27.400907,goss,0.6592789723924531,0.00031896819647312264,43,5,11,71,0.0004544754055305103,1.2114297385389627e-07,,1,COMPLETE
589,589,0.4796181576901082,2023-06-22 20:16:31.575297,2023-06-22 20:16:51.745646,0 days 00:00:20.170349,goss,0.46882357725867113,0.0003247188681309362,75,4,12,71,0.5691308713797881,3.885269160263129e-08,,2,COMPLETE
921,921,0.48449114435897134,2023-06-22 20:56:33.119683,2023-06-22 20:56:53.041373,0 days 00:00:19.921690,goss,0.3476936604307097,0.0003289379326251084,46,4,16,83,2.354533489178597e-05,0.0006825960127492147,,1,COMPLETE
797,797,0.4926731032060442,2023-06-22 20:39:42.849146,2023-06-22 20:39:45.254663,0 days 00:00:02.405517,goss,0.534912417975113,0.0035469448498096144,46,4,95,99,2.1289757376318636e-08,0.001460821966833476,,1,COMPLETE
58,58,0.4941438320821885,2023-06-22 19:41:27.554155,2023-06-22 19:41:28.170714,0 days 00:00:00.616559,goss,0.5473143472426746,0.040674012680251045,64,4,90,50,0.00017242711284819266,9.395642469003502e-06,,7,COMPLETE
405,405,0.4966967567373255,2023-06-22 20:02:07.223606,2023-06-22 20:02:28.681780,0 days 00:00:21.458174,goss,0.6732864127832114,0.000281740968082447,32,9,68,75,0.00011799448430495798,1.5625361096653207e-07,,2,COMPLETE
782,782,0.4988857048086718,2023-06-22 20:37:00.853372,2023-06-22 20:38:07.012550,0 days 00:01:06.159178,goss,0.6574415374262548,0.0002843751868976009,36,4,11,108,0.006068246708562137,0.006686945411839485,,1,COMPLETE
327,327,0.4995002649381809,2023-06-22 19:55:51.327936,2023-06-22 19:55:52.058163,0 days 00:00:00.730227,goss,0.49660170379377816,0.038039205475415505,63,5,97,82,7.64014981051235e-07,0.00010814830976421783,,2,COMPLETE
46,46,0.5014417967146465,2023-06-22 19:40:50.536545,2023-06-22 19:40:51.164817,0 days 00:00:00.628272,goss,0.5329511097457559,0.04913860085532782,217,6,99,92,0.0027617226057128188,7.153620815121726e-08,,4,COMPLETE
670,670,0.5025662511710042,2023-06-22 20:26:27.503954,2023-06-22 20:26:28.073480,0 days 00:00:00.569526,goss,0.4790852656775551,0.06869802662936857,32,5,100,69,1.4002943332448855e-07,0.0074068879285634345,,6,COMPLETE
671,671,0.5072141571915416,2023-06-22 20:26:28.074325,2023-06-22 20:26:28.653448,0 days 00:00:00.579123,goss,0.46934499157249,0.054187657767066744,32,9,87,65,0.7558514527376731,4.329928042945018e-08,,3,COMPLETE
770,770,0.50737153772232,2023-06-22 20:35:42.667142,2023-06-22 20:36:03.221418,0 days 00:00:20.554276,goss,0.3021494546096766,0.00030654773946850976,43,4,13,93,4.036534791379992e-05,1.0070217872113207e-08,,1,COMPLETE
915,915,0.5079516492204463,2023-06-22 20:55:27.528909,2023-06-22 20:56:09.307725,0 days 00:00:41.778816,goss,0.44792619236585574,0.0002866056653354361,40,9,13,61,6.021149391344141e-08,3.905049291938271e-08,,2,COMPLETE
6,6,0.5158274422103575,2023-06-22 19:36:33.016431,2023-06-22 19:36:33.593271,0 days 00:00:00.576840,goss,0.4119394019263857,0.08224741529621148,107,6,90,63,5.345027160145268,0.00022779583615742125,,1,COMPLETE
209,209,0.5187782443138028,2023-06-22 19:49:20.387138,2023-06-22 19:49:20.881036,0 days 00:00:00.493898,goss,0.5359521798064707,0.14278228147458488,58,7,92,82,4.357694103847254e-06,0.00012429564127161512,,1,COMPLETE
388,388,0.5197540285540097,2023-06-22 20:00:50.798568,2023-06-22 20:00:51.441473,0 days 00:00:00.642905,goss,0.5289746835542698,0.08436439711397846,73,9,84,78,1.26871606005876e-07,1.778003799880294e-05,,2,COMPLETE
4,4,0.526891963983201,2023-06-22 19:35:49.041066,2023-06-22 19:36:16.524899,0 days 00:00:27.483833,goss,0.4324237959608636,0.0002598617077664743,196,8,56,19,0.13560224526305992,4.472805752306163e-05,,7,COMPLETE
8,8,0.5274145034031699,2023-06-22 19:36:35.059724,2023-06-22 19:37:04.518364,0 days 00:00:29.458640,gbdt,0.6365414393545278,0.0002909169142155718,254,7,23,127,9.60552342321472e-05,3.368749993938795e-08,0.31948155133738976,1,COMPLETE
414,414,0.5274938039251024,2023-06-22 20:03:12.139136,2023-06-22 20:03:39.399564,0 days 00:00:27.260428,goss,0.6298382985404852,0.00023776325898554473,69,4,15,65,2.624364217398805e-06,3.6284066533923424e-08,,1,COMPLETE
766,766,0.5290033202484299,2023-06-22 20:35:14.924409,2023-06-22 20:35:37.811772,0 days 00:00:22.887363,goss,0.533691108279987,0.0002467658682246924,42,4,11,90,6.642713665488214e-08,5.827876357798716e-07,,1,COMPLETE
903,903,0.5292264857029512,2023-06-22 20:52:36.142005,2023-06-22 20:52:58.498405,0 days 00:00:22.356400,goss,0.6530233322138442,0.00025540508562326656,60,10,16,42,0.4471399377360858,3.949694977705876,,1,COMPLETE
808,808,0.5303529080511771,2023-06-22 20:41:36.209765,2023-06-22 20:41:36.867637,0 days 00:00:00.657872,goss,0.6505704486381971,0.14565284906548132,50,4,89,87,4.6156707437369046e-08,2.6708289905297264e-05,,1,COMPLETE
615,615,0.5368375504201446,2023-06-22 20:19:31.369592,2023-06-22 20:19:50.488386,0 days 00:00:19.118794,goss,0.48115016878381,0.0002333596136924855,32,4,17,69,0.07037312033201833,1.084702040848935e-07,,2,COMPLETE
843,843,0.537621478667895,2023-06-22 20:46:08.734098,2023-06-22 20:46:29.882524,0 days 00:00:21.148426,goss,0.5099442240186968,0.00024058941120191828,40,4,13,102,3.2854566996640185e-05,0.0012551292199653018,,1,COMPLETE
516,516,0.5397084423389635,2023-06-22 20:09:07.977689,2023-06-22 20:09:08.498957,0 days 00:00:00.521268,goss,0.49462908514930765,0.21660634231879308,45,7,85,91,4.657095779227895e-06,0.015307992380168629,,1,COMPLETE
971,971,0.5555987862679008,2023-06-22 21:03:03.453140,2023-06-22 21:03:22.580883,0 days 00:00:19.127743,goss,0.6534006030040155,0.00019823704836218102,38,4,23,86,0.011053935605110332,0.0001414311536230722,,2,COMPLETE
798,798,0.5761720324045694,2023-06-22 20:39:45.255597,2023-06-22 20:40:11.852550,0 days 00:00:26.596953,goss,0.6623178013051507,0.00019375635481179147,40,4,12,88,2.5355958631550684e-05,0.06820711226216525,,1,COMPLETE
577,577,0.5775516157968197,2023-06-22 20:15:09.821619,2023-06-22 20:15:24.109864,0 days 00:00:14.288245,goss,0.6301480265861726,0.00020124112508438413,53,5,93,81,1.1960327364580106e-06,0.00022212596123305037,,1,COMPLETE
592,592,0.5855492398289142,2023-06-22 20:16:57.521506,2023-06-22 20:17:18.139801,0 days 00:00:20.618295,goss,0.542612180817364,0.00017981582953386274,54,4,15,94,6.940618330203359e-07,8.495150247117504e-05,,2,COMPLETE
853,853,0.6042057123089342,2023-06-22 20:47:20.986598,2023-06-22 20:47:42.296291,0 days 00:00:21.309693,goss,0.4890631971095694,0.00020251560352313715,184,4,9,83,1.4917637783241697e-07,7.504550909350481,,1,COMPLETE
864,864,0.6121870008909291,2023-06-22 20:48:34.578501,2023-06-22 20:48:55.919836,0 days 00:00:21.341335,goss,0.4043069206823545,0.00017053190209915568,43,4,11,77,7.7867943462797e-05,3.1336890044777936e-08,,1,COMPLETE
948,948,0.6191093584558063,2023-06-22 21:00:26.731887,2023-06-22 21:01:04.847379,0 days 00:00:38.115492,goss,0.6348511719669184,0.00014904305878481254,55,9,15,87,4.3661132804266133e-07,3.0672924792682725e-06,,2,COMPLETE
262,262,0.6312916451603099,2023-06-22 19:52:18.857677,2023-06-22 19:52:36.069851,0 days 00:00:17.212174,goss,0.5157840530161955,0.0001463708007429227,43,9,58,68,9.046171619189133e-07,4.386877466651921e-08,,2,COMPLETE
635,635,0.6321653455269222,2023-06-22 20:21:30.674734,2023-06-22 20:21:52.233510,0 days 00:00:21.558776,goss,0.6008840994872617,0.00014466355915491858,70,4,13,73,4.278084915948191e-06,0.049905871482958865,,1,COMPLETE
841,841,0.6386607249017633,2023-06-22 20:45:35.703431,2023-06-22 20:46:07.467293,0 days 00:00:31.763862,goss,0.5829702963863377,0.0001501677416841211,35,5,6,88,6.362483508820125e-08,2.08638260089798e-07,,1,COMPLETE
