,number,value,datetime_start,datetime_complete,duration,params_alpha,params_booster,params_colsample_bytree,params_gamma,params_grow_policy,params_lambda,params_learning_rate,params_max_depth,params_min_child_weight,params_subsample,state,params_n_estimators
640,640,0.289275832876503,2023-07-17 15:46:23.492435,2023-07-17 15:46:39.423817,0 days 00:00:15.931382,4.0417772332624696e-05,gbtree,0.7065166404725272,1.6602572549452989e-06,depthwise,3.6808833008698954e-06,0.0025087123039287916,8,6,0.5395501446715376,COMPLETE,1730
544,544,0.28929278209814246,2023-07-17 15:35:20.396320,2023-07-17 15:35:22.159583,0 days 00:00:01.763263,3.0495240830835174e-06,gbtree,0.7990164876413272,8.400171632524048e-05,lossguide,6.041650833938213e-08,0.06705347764416102,4,4,0.4885937363571154,COMPLETE,824
650,650,0.2895819449320929,2023-07-17 15:47:48.989603,2023-07-17 15:47:54.422618,0 days 00:00:05.433015,0.009325453028473325,gbtree,0.7307526329125653,9.288641391887647e-05,depthwise,0.1380107836587838,0.023235265720548036,5,5,0.9802208815483238,COMPLETE,871
774,774,0.28960727290364274,2023-07-17 16:06:40.398633,2023-07-17 16:06:48.075262,0 days 00:00:07.676629,0.00056389390514276,gbtree,0.7829437123977651,8.465393327370456e-05,depthwise,0.01479721526537316,0.020981391253844208,7,5,0.9552465719328886,COMPLETE,2998
10,10,0.28963418149902825,2023-07-17 14:11:36.507527,2023-07-17 14:11:38.432688,0 days 00:00:01.925161,0.0030057607903956896,gbtree,0.5628919408169946,1.3134575775962262e-08,lossguide,1.153195998055361e-08,0.09168725561409126,3,10,0.9847016404069096,COMPLETE,330
880,880,0.28977026914303566,2023-07-17 16:21:44.577889,2023-07-17 16:21:47.469228,0 days 00:00:02.891339,0.0011220242632495577,gbtree,0.8695473423787154,3.917102761237946e-05,depthwise,4.767061612145056e-07,0.04981965110381356,6,6,0.9463826697761131,COMPLETE,503
554,554,0.2899421433332888,2023-07-17 15:36:28.275189,2023-07-17 15:36:45.088307,0 days 00:00:16.813118,6.242221347353808e-06,gbtree,0.8965999741169995,1.6112009561851887e-07,depthwise,1.0221923628276458e-06,0.0025484590532629373,5,3,0.4650479311811123,COMPLETE,859
567,567,0.2901307175927297,2023-07-17 15:37:33.541528,2023-07-17 15:37:49.916261,0 days 00:00:16.374733,1.3455571419900125e-05,gbtree,0.8881818512980616,2.2432371401605145e-07,depthwise,4.468181774641372e-07,0.0028440685581628687,5,4,0.7035757294241355,COMPLETE,647
823,823,0.2902549114777504,2023-07-17 16:14:25.789339,2023-07-17 16:14:27.799234,0 days 00:00:02.009895,1.1708398684258472e-06,gbtree,0.5088733146141475,4.005468880640694e-05,depthwise,0.03472708183731589,0.06309386369382951,4,4,0.5117472181131144,COMPLETE,1793
671,671,0.29131912075378374,2023-07-17 15:51:25.278048,2023-07-17 15:51:29.286219,0 days 00:00:04.008171,0.17178215539383737,gbtree,0.9162836257869768,7.1525721647581396e-06,lossguide,4.357407460785177e-06,0.04290536879293834,7,5,0.8900084020539087,COMPLETE,1081
741,741,0.29144566736712907,2023-07-17 15:59:43.411813,2023-07-17 16:00:00.007721,0 days 00:00:16.595908,0.0009520971771430691,gbtree,0.8667484368782812,4.4864360500366385e-06,depthwise,0.9822193157441993,0.0036233924277420076,6,4,0.8156349243462435,COMPLETE,2985
480,480,0.2914589519378705,2023-07-17 15:29:06.242524,2023-07-17 15:29:22.285082,0 days 00:00:16.042558,0.0010158806288994402,gbtree,0.8748958951534275,1.1691992650707635e-07,depthwise,0.0018606755314725942,0.0023276869391979215,4,5,0.6324924249906045,COMPLETE,2999
720,720,0.2916866498148052,2023-07-17 15:56:51.541374,2023-07-17 15:56:54.813966,0 days 00:00:03.272592,0.7508922259006412,gbtree,0.8543558982283946,8.06471547825283e-08,lossguide,0.0034611009900365405,0.05514769014214952,9,2,0.7222791634990201,COMPLETE,455
566,566,0.29182701357927676,2023-07-17 15:37:32.107972,2023-07-17 15:37:33.540353,0 days 00:00:01.432381,0.09431158411361851,gbtree,0.7686106776885263,6.72119352800458e-05,lossguide,0.006361682000271031,0.09944761547875366,4,4,0.8333879736061346,COMPLETE,597
686,686,0.29191015174519863,2023-07-17 15:53:21.155927,2023-07-17 15:53:38.265298,0 days 00:00:17.109371,0.0034821739476975557,gbtree,0.8785520372065213,4.472000713962046e-06,lossguide,0.008413103488249224,0.0023589872244658017,7,5,0.6386087964702359,COMPLETE,2969
18,18,0.2919101761570766,2023-07-17 14:12:13.024596,2023-07-17 14:12:27.025474,0 days 00:00:14.000878,5.89995322308876e-05,gbtree,0.6088019231450658,5.839241352750015e-06,lossguide,3.3575925790126936e-05,0.0025952348646202093,3,6,0.7403605091432295,COMPLETE,2999
407,407,0.292245967467181,2023-07-17 15:18:44.289958,2023-07-17 15:19:21.134401,0 days 00:00:36.844443,0.004807804697169365,gbtree,0.8951931567548452,1.1081786814702794e-06,depthwise,0.00441116761380604,0.0026283620977965967,3,6,0.40806694450053105,COMPLETE,2738
835,835,0.2923258041447132,2023-07-17 16:15:43.418474,2023-07-17 16:15:45.575577,0 days 00:00:02.157103,0.0001782547900769281,gbtree,0.7923903031111328,0.0017922432020936719,depthwise,0.04715270945044427,0.08217630877445539,7,6,0.9029036053602717,COMPLETE,863
882,882,0.29240350130551307,2023-07-17 16:21:53.036658,2023-07-17 16:22:02.144898,0 days 00:00:09.108240,0.00014435861417765402,gbtree,0.8007894919868789,8.082409302642883e-08,depthwise,6.132562018388474e-06,0.01051048525619719,3,3,0.9676886046297124,COMPLETE,2999
840,840,0.2924693686215819,2023-07-17 16:16:17.426617,2023-07-17 16:16:20.356663,0 days 00:00:02.930046,9.925070769602911e-06,gbtree,0.8733117365019606,0.003251231513693925,lossguide,5.531944052971125e-06,0.04741285490719713,8,5,0.9076438026221665,COMPLETE,2999
610,610,0.29260709645117766,2023-07-17 15:43:32.472092,2023-07-17 15:43:44.569297,0 days 00:00:12.097205,0.004425732835896713,gbtree,0.8755533674807332,0.00010455432593732367,depthwise,6.191944021145839e-06,0.0065082759163876906,3,6,0.9787416441810508,COMPLETE,2999
213,213,0.29261040305065134,2023-07-17 14:36:17.995819,2023-07-17 14:36:23.414735,0 days 00:00:05.418916,0.010818560297118356,gbtree,0.8554023051410811,1.5630084151074234e-07,depthwise,2.1587854172865787e-06,0.0552759825185794,7,5,0.855441527786002,COMPLETE,2999
565,565,0.29282901137118034,2023-07-17 15:37:30.835349,2023-07-17 15:37:32.107129,0 days 00:00:01.271780,0.03548971030254946,gbtree,0.8233143713238295,2.983577809147724e-08,depthwise,1.1211861867011633e-06,0.09264508758366512,3,4,0.5172626110910844,COMPLETE,2998
753,753,0.2930083381236346,2023-07-17 16:02:39.741724,2023-07-17 16:02:45.248159,0 days 00:00:05.506435,0.0002985865927423534,gbtree,0.9990187465393525,1.0008465018008232e-08,depthwise,3.352220134597213e-06,0.04295530355887923,6,4,0.8344660869764452,COMPLETE,2999
333,333,0.29310709401208734,2023-07-17 14:57:39.455986,2023-07-17 14:57:46.855713,0 days 00:00:07.399727,7.524299300921324e-05,gbtree,0.5145352885001622,3.009601939447315e-06,depthwise,1.205412175160096e-05,0.05815931353911309,6,9,0.9652078069352676,COMPLETE,772
118,118,0.29358686960547975,2023-07-17 14:22:09.733390,2023-07-17 14:22:15.448212,0 days 00:00:05.714822,0.0004537887194494984,gbtree,0.8258564124856196,2.043520115467915e-07,lossguide,5.443926087779961e-06,0.08719768472925785,6,8,0.6677512572912628,COMPLETE,1097
696,696,0.293730872924803,2023-07-17 15:54:26.819586,2023-07-17 15:54:40.556866,0 days 00:00:13.737280,2.944817658830114e-06,gbtree,0.8801839991846779,0.040947396428675134,depthwise,7.092098656824927e-07,0.004756646530968004,4,4,0.9160437764863167,COMPLETE,357
647,647,0.2941449608111738,2023-07-17 15:47:34.313340,2023-07-17 15:47:37.851688,0 days 00:00:03.538348,0.01858074099069637,gbtree,0.8612925547160909,9.343423668041305e-08,depthwise,0.9906366909163733,0.042578036111541054,6,5,0.913417166627579,COMPLETE,2999
388,388,0.29450415494879356,2023-07-17 15:13:34.565289,2023-07-17 15:14:11.389258,0 days 00:00:36.823969,0.007903327591504038,gbtree,0.7117380024838931,2.0814103430732452e-07,depthwise,4.636256023928886e-06,0.0021358137367306664,8,5,0.5316193058077434,COMPLETE,762
431,431,0.29560021470334064,2023-07-17 15:22:55.312041,2023-07-17 15:23:16.839236,0 days 00:00:21.527195,0.0008036530909630129,gbtree,0.8797166457358869,1.9008596530647852e-07,depthwise,0.0003382151643810614,0.0021891869159127446,6,6,0.5949018684236064,COMPLETE,539
826,826,0.29631477542143936,2023-07-17 16:14:34.482255,2023-07-17 16:14:48.327301,0 days 00:00:13.845046,3.5615073392304135e-06,gbtree,0.8665266873876034,1.0208655055605609e-05,depthwise,1.7956009706936772e-07,0.005501878340633133,8,5,0.9778026786351719,COMPLETE,2179
792,792,0.29714504200167247,2023-07-17 16:09:34.400536,2023-07-17 16:09:50.057858,0 days 00:00:15.657322,0.05203323498987915,gbtree,0.795148132348696,8.391029537296624e-08,depthwise,0.46790268783728,0.0021858633944108114,4,6,0.6083535264401099,COMPLETE,814
920,920,0.29720608971008866,2023-07-17 16:29:21.667849,2023-07-17 16:29:27.103220,0 days 00:00:05.435371,0.21819205997759702,gbtree,0.8911834746093542,1.9805406620156996e-06,depthwise,0.7570290929217368,0.07633874197180755,7,6,0.8914590440219236,COMPLETE,358
192,192,0.2973992554911763,2023-07-17 14:32:54.650081,2023-07-17 14:33:45.432290,0 days 00:00:50.782209,0.011047679161085112,gbtree,0.7382301702869398,4.925062300391525e-07,depthwise,5.130210349231334e-06,0.0019746841875259665,6,5,0.6511257480576788,COMPLETE,615
869,869,0.2974361064507154,2023-07-17 16:20:18.356100,2023-07-17 16:20:35.414032,0 days 00:00:17.057932,5.7724727052190545e-05,gbtree,0.6999763861119925,6.29420886570541e-05,depthwise,0.010464754379411554,0.0022366610614889793,5,6,0.7840911008402924,COMPLETE,1429
660,660,0.29876135807152726,2023-07-17 15:49:27.097032,2023-07-17 15:49:44.104853,0 days 00:00:17.007821,2.461836466866224e-06,gbtree,0.8596994115953049,2.5713362229218272e-08,lossguide,0.0463537002395845,0.002001104937772329,8,6,0.5954429764262312,COMPLETE,2387
574,574,0.2990280579028435,2023-07-17 15:38:24.986013,2023-07-17 15:38:43.872056,0 days 00:00:18.886043,0.00025816528985486345,gbtree,0.724852702857962,4.292489670927876e-08,lossguide,3.764990117869873e-06,0.0019056738740717066,6,4,0.6749357798041702,COMPLETE,926
447,447,0.2996393528508221,2023-07-17 15:25:38.398259,2023-07-17 15:25:59.326653,0 days 00:00:20.928394,0.042624489620341564,gbtree,0.8187372969679341,5.122957239451912e-06,lossguide,0.4435225144194547,0.00333778118560823,6,5,0.9675084486394648,COMPLETE,2999
485,485,0.29987319763580245,2023-07-17 15:29:57.089827,2023-07-17 15:30:15.912901,0 days 00:00:18.823074,1.654287128746509e-05,gbtree,0.8297831730425246,8.19251032262271e-07,lossguide,2.055600094302415e-06,0.0018701413747602804,7,4,0.5718643897647588,COMPLETE,2999
197,197,0.2999198841480225,2023-07-17 14:34:08.683583,2023-07-17 14:34:12.679675,0 days 00:00:03.996092,0.014919991169844778,gbtree,0.7510969783887583,3.3766802494124515e-08,depthwise,6.113017358179979e-05,0.09992931898536105,6,4,0.6396792690340548,COMPLETE,485
803,803,0.30026251261704456,2023-07-17 16:11:19.896909,2023-07-17 16:11:36.559848,0 days 00:00:16.662939,0.001342989723808231,gbtree,0.8753169572911024,3.824844469565015e-08,depthwise,0.6616800036082499,0.00198503202346248,4,5,0.6325801819837925,COMPLETE,2999
692,692,0.3031649834428259,2023-07-17 15:54:02.226982,2023-07-17 15:54:16.700080,0 days 00:00:14.473098,0.23127516380229848,gbtree,0.7233041421088269,6.647153794886701e-08,depthwise,3.1996137451541333e-06,0.0019388675207294749,3,6,0.6088651845497216,COMPLETE,2999
798,798,0.3046907158367192,2023-07-17 16:10:46.135710,2023-07-17 16:11:03.303564,0 days 00:00:17.167854,0.08837555202462576,gbtree,0.745390303301801,2.059880799084315e-05,depthwise,1.4718193110258845e-05,0.0017211312960961809,6,5,0.5688821613219679,COMPLETE,554
850,850,0.3067818650294254,2023-07-17 16:16:53.519916,2023-07-17 16:17:10.652190,0 days 00:00:17.132274,0.10295115601547962,gbtree,0.8996427624166974,2.971332361629528e-05,depthwise,0.2231866880118743,0.0017314961618888534,10,4,0.4682703155031479,COMPLETE,2999
721,721,0.307029597058189,2023-07-17 15:56:54.814867,2023-07-17 15:57:12.954944,0 days 00:00:18.140077,0.0005691512744055596,gbtree,0.8318678906678676,2.53615847046334e-05,depthwise,5.681160528110816e-07,0.0015974238503150269,6,5,0.5792678936981144,COMPLETE,633
538,538,0.30802615029461466,2023-07-17 15:34:54.244497,2023-07-17 15:35:10.706827,0 days 00:00:16.462330,7.482550486774384e-06,gbtree,0.8782161166931617,4.920840229405106e-05,depthwise,1.2253511082846076e-06,0.0016080480829887768,4,4,0.46590043443837426,COMPLETE,2999
486,486,0.30842579727280955,2023-07-17 15:30:15.913763,2023-07-17 15:30:33.609707,0 days 00:00:17.695944,0.5000956760068673,gbtree,0.853945204453592,0.00015805139101088782,lossguide,0.23778885472473565,0.0016809639897287995,7,5,0.5929971608334272,COMPLETE,722
699,699,0.30922656512154445,2023-07-17 15:54:45.572031,2023-07-17 15:54:59.845418,0 days 00:00:14.273387,0.9834503080990874,gbtree,0.7622104615274794,3.4882922065241855e-06,depthwise,4.84416558580176e-06,0.002231102759722096,3,9,0.6048528802265847,COMPLETE,632
597,597,0.31077016622198994,2023-07-17 15:41:51.116179,2023-07-17 15:42:06.864480,0 days 00:00:15.748301,2.092005513512119e-07,gbtree,0.6955226067648609,3.5985157944095036e-07,lossguide,0.012818432760041385,0.0016448701666058353,5,6,0.4658611927634719,COMPLETE,2993
939,939,0.31175136935841086,2023-07-17 16:33:24.790962,2023-07-17 16:33:46.301765,0 days 00:00:21.510803,4.125487642563391e-05,gbtree,0.4628154676007471,2.244660636689674e-05,depthwise,2.256816124264035e-06,0.0016789213400281767,4,7,0.5661579544833927,COMPLETE,332
811,811,0.31615118243600837,2023-07-17 16:12:50.390382,2023-07-17 16:13:08.722327,0 days 00:00:18.331945,2.4878175868362324e-08,gbtree,0.9366010652608715,6.307880404524741e-07,depthwise,0.008916383265955178,0.0013736632152766821,5,6,0.6689839530786519,COMPLETE,2999
658,658,0.31687917494483486,2023-07-17 15:49:07.779562,2023-07-17 15:49:22.563827,0 days 00:00:14.784265,4.9447549895263835e-05,gbtree,0.6446795774642784,3.16020122131145e-06,depthwise,2.302545277171045e-06,0.0015535985539637065,3,6,0.7647684945331583,COMPLETE,1244
581,581,0.3171564296955586,2023-07-17 15:39:23.299039,2023-07-17 15:39:45.034886,0 days 00:00:21.735847,0.00018214348302399166,gbtree,0.9994542090478735,3.375342565473941e-08,depthwise,0.0003584140101604784,0.0013258178199948543,6,4,0.6999901572151799,COMPLETE,794
606,606,0.31836178687305416,2023-07-17 15:42:53.043945,2023-07-17 15:43:08.285446,0 days 00:00:15.241501,0.024351454446405924,gbtree,0.9052853458521721,3.1724319663007104e-08,depthwise,1.1607817953610033e-05,0.0014579932487919225,3,6,0.6310197660468803,COMPLETE,1033
6,6,0.3187995981921287,2023-07-17 14:09:37.165375,2023-07-17 14:10:29.861962,0 days 00:00:52.696587,6.711701101884332e-06,gbtree,0.4763356974861117,0.0010907989911648572,lossguide,0.0017946334886911317,0.0012248044858206874,8,5,0.799680976630978,COMPLETE,2999
389,389,0.3194205508503706,2023-07-17 15:14:11.392167,2023-07-17 15:14:50.418951,0 days 00:00:39.026784,0.01785422901956125,gbtree,0.4922170085032212,9.569794675311062e-07,depthwise,0.1043038188959955,0.001435012566072174,7,6,0.5224469785485247,COMPLETE,530
652,652,0.3196189000358165,2023-07-17 15:48:16.709864,2023-07-17 15:48:34.587628,0 days 00:00:17.877764,0.0012351727042410276,gbtree,0.8300429154555201,7.864721537430406e-06,depthwise,1.2155276843716381e-06,0.0013449205742519551,9,6,0.5644366041443072,COMPLETE,2989
944,944,0.3216806270867239,2023-07-17 16:34:00.414606,2023-07-17 16:34:22.937475,0 days 00:00:22.522869,0.4777237493851017,gbtree,0.8019640033673665,3.4890532629778596e-06,lossguide,0.0038143571509716805,0.0012861365027770967,7,6,0.7508800413327734,COMPLETE,714
290,290,0.32238174216382665,2023-07-17 14:48:55.884101,2023-07-17 14:49:30.983371,0 days 00:00:35.099270,0.0004888877465625608,gbtree,0.7532305537517614,4.212482791393684e-06,depthwise,0.5924409678378652,0.0017471932795009469,8,10,0.5760941709602446,COMPLETE,418
897,897,0.322978433152057,2023-07-17 16:24:42.944060,2023-07-17 16:24:59.296474,0 days 00:00:16.352414,0.0002539907539032491,gbtree,0.6751730992920174,5.457964432772992e-06,depthwise,2.990653966603958e-05,0.001388791181248354,7,7,0.5130709221838163,COMPLETE,294
771,771,0.32396933041604054,2023-07-17 16:06:02.174646,2023-07-17 16:06:31.053355,0 days 00:00:28.878709,0.9890729556383704,gbtree,0.42289360570129425,4.6068191914123495e-07,depthwise,0.021392142849055093,0.0014014834551649286,6,6,0.6454265570604126,COMPLETE,788
7,7,0.32493775191272944,2023-07-17 14:10:29.862654,2023-07-17 14:11:21.473688,0 days 00:00:51.611034,4.0966231043460894e-07,gbtree,0.8819013847142589,3.7246948745187343e-07,lossguide,4.250452563807251e-06,0.0012185044159551178,9,7,0.6859047089188914,COMPLETE,2999
651,651,0.32583024128512317,2023-07-17 15:47:54.423500,2023-07-17 15:48:16.708806,0 days 00:00:22.285306,9.051500263295175e-06,gbtree,0.9718863358590013,6.214733301115963e-07,depthwise,4.093698437219405e-05,0.0011493943755797654,7,4,0.6029011344913322,COMPLETE,2999
523,523,0.32593801177338866,2023-07-17 15:33:46.090245,2023-07-17 15:34:03.479220,0 days 00:00:17.388975,2.8797870907727827e-05,gbtree,0.9452328335006545,7.65229592933311e-06,depthwise,3.88680221270647e-06,0.0011862206115577489,4,4,0.4978368574393698,COMPLETE,590
884,884,0.32614609192328503,2023-07-17 16:22:05.741449,2023-07-17 16:22:24.458229,0 days 00:00:18.716780,9.215355975038692e-06,gbtree,0.7742483192640579,1.2841692675235723e-05,lossguide,2.8383440759805536e-06,0.001098054287440554,4,4,0.9224004525974149,COMPLETE,1111
711,711,0.32630253841652795,2023-07-17 15:55:41.575004,2023-07-17 15:56:00.734988,0 days 00:00:19.159984,1.075013627503505e-05,gbtree,0.9643169863268188,1.0960640163475462e-05,depthwise,0.4414332539323607,0.0011789747395075847,5,5,0.6343255743691719,COMPLETE,503
909,909,0.3264592851452037,2023-07-17 16:26:29.488627,2023-07-17 16:26:46.993705,0 days 00:00:17.505078,1.058114353254583e-06,gbtree,0.6223548168945667,4.224373086450948e-05,depthwise,1.0315600590216388e-06,0.0012299369607708976,10,6,0.5535241927085965,COMPLETE,443
441,441,0.329392034243134,2023-07-17 15:24:53.671928,2023-07-17 15:25:15.928280,0 days 00:00:22.256352,0.6437422929199801,gbtree,0.8901196668656411,2.261313137237627e-06,depthwise,3.316501183940357e-06,0.0011910215686077015,7,5,0.5477613921117959,COMPLETE,682
813,813,0.33355980700827126,2023-07-17 16:13:13.406598,2023-07-17 16:13:31.356241,0 days 00:00:17.949643,6.402027524067757e-06,gbtree,0.8911050737176099,0.005151551516202108,lossguide,0.00036252550459730837,0.0009971368846217734,4,4,0.5984828568998898,COMPLETE,899
654,654,0.3359921073953336,2023-07-17 15:48:36.325310,2023-07-17 15:48:57.845248,0 days 00:00:21.519938,0.0018178056881194414,gbtree,0.6731129685882578,1.606897832645508e-08,depthwise,7.07359519456993e-05,0.0009062512688188798,6,5,0.7834407166069699,COMPLETE,2999
989,989,0.336836734893822,2023-07-17 16:39:52.469642,2023-07-17 16:40:10.935931,0 days 00:00:18.466289,2.1455169264745683e-08,gbtree,0.6579120641668782,0.002536672260134822,depthwise,2.496160785079796e-05,0.001118068816143218,9,7,0.5437876624006647,COMPLETE,2999
754,754,0.33690783720886847,2023-07-17 16:02:45.248986,2023-07-17 16:03:19.425498,0 days 00:00:34.176512,6.698795739448468e-08,gbtree,0.8725769324243003,1.9975236132790623e-08,lossguide,0.09516871160636249,0.0009230018785869816,4,4,0.7754294915176095,COMPLETE,2999
766,766,0.33732726492962845,2023-07-17 16:05:06.871772,2023-07-17 16:05:41.857580,0 days 00:00:34.985808,0.06956921627762512,gbtree,0.7296539147524933,0.00292903427360163,depthwise,0.19008896206949455,0.00102725297923751,7,5,0.5460238193279257,COMPLETE,592
