,number,value,datetime_start,datetime_complete,duration,params_bagging_freq,params_feature_fraction,params_lambda_l1,params_lambda_l2,params_learning_rate,params_max_bin,params_max_depth,params_min_child_samples,params_num_leaves,state
720,720,0.9603147491912941,2023-06-11 15:17:53.232633,2023-06-11 15:17:53.358372,0 days 00:00:00.125739,6,0.4343325736034366,4.2469205532950446e-07,0.000798940203992578,0.001818172473703711,84,6,17,25,PRUNED
438,438,0.9606250549438659,2023-06-11 15:16:54.213907,2023-06-11 15:16:54.311537,0 days 00:00:00.097630,7,0.5980901091398623,8.278382712680968e-06,3.5003933435700765e-06,0.0019271384982112606,153,4,10,59,PRUNED
558,558,0.9608691978636478,2023-06-11 15:17:29.797595,2023-06-11 15:17:29.912891,0 days 00:00:00.115296,5,0.35413881500049627,5.273696906745264e-07,0.00180112514341952,0.0018200093526461964,59,6,18,31,PRUNED
559,559,0.9617372355473259,2023-06-11 15:17:29.914646,2023-06-11 15:17:30.032992,0 days 00:00:00.118346,1,0.5909588230462274,1.1791150952479032e-07,4.846142368294719e-07,0.0016417627151834211,97,7,14,37,PRUNED
723,723,0.9637297628097322,2023-06-11 15:17:53.612162,2023-06-11 15:17:53.738500,0 days 00:00:00.126338,6,0.6614518901814441,0.0007842036578505103,1.6085738075619163e-08,0.001472086377366722,218,6,16,39,PRUNED
309,309,0.9640796772314426,2023-06-11 15:16:26.946044,2023-06-11 15:16:27.028075,0 days 00:00:00.082031,5,0.6228622165242208,0.2184230578507945,2.308178257940931e-07,0.0015211648250185973,188,6,20,20,PRUNED
932,932,0.9640896075181342,2023-06-11 15:18:34.851093,2023-06-11 15:18:34.978753,0 days 00:00:00.127660,7,0.6367807760887167,0.07328719522066218,0.5818350053748519,0.0016292068877065441,66,7,22,32,PRUNED
579,579,0.9641566402166899,2023-06-11 15:17:32.190887,2023-06-11 15:17:32.296758,0 days 00:00:00.105871,4,0.4948292078022076,0.29514814743098355,1.370976105122454e-07,0.0015662312884614767,84,4,29,25,PRUNED
829,829,0.9641893141006712,2023-06-11 15:18:17.248370,2023-06-11 15:18:17.368335,0 days 00:00:00.119965,7,0.32367460716375307,0.17583250723557733,3.6853571009392986e-08,0.0016521037563745598,177,7,23,42,PRUNED
715,715,0.9642826959150104,2023-06-11 15:17:52.577070,2023-06-11 15:17:52.704752,0 days 00:00:00.127682,6,0.35226394100713965,9.171423156595045e-07,6.823243019062532e-05,0.001672190562144558,174,7,18,37,PRUNED
786,786,0.9663287784978062,2023-06-11 15:18:09.199407,2023-06-11 15:18:09.319611,0 days 00:00:00.120204,6,0.3097562266214625,3.77472317657374e-05,1.8197908627609363e-07,0.0014535796284761598,99,6,19,31,PRUNED
680,680,0.9666008428475357,2023-06-11 15:17:46.189226,2023-06-11 15:17:46.303544,0 days 00:00:00.114318,1,0.6626302374119019,3.06632438815928e-08,3.475541589301784e-08,0.001335020588258197,33,4,9,39,PRUNED
406,406,0.9671033887308161,2023-06-11 15:16:48.772814,2023-06-11 15:16:48.868019,0 days 00:00:00.095205,7,0.6817300650507241,0.000337740547727583,7.621242874836568e-07,0.001344972374093123,195,6,19,56,PRUNED
572,572,0.9678614919102855,2023-06-11 15:17:31.424484,2023-06-11 15:17:31.534846,0 days 00:00:00.110362,5,0.6003839235189128,7.082577461544332e-05,1.332552747052188e-05,0.0013083986425906833,229,4,15,34,PRUNED
563,563,0.969368817975921,2023-06-11 15:17:30.356234,2023-06-11 15:17:30.460152,0 days 00:00:00.103918,4,0.5222832430409587,6.753478600241476e-06,0.12254827543117454,0.001263920756601546,131,4,24,59,PRUNED
887,887,0.969724132825876,2023-06-11 15:18:26.902320,2023-06-11 15:18:27.027220,0 days 00:00:00.124900,6,0.551058357952364,1.0150981569218368e-08,3.7277545385525875e-07,0.0012599583323949632,137,4,19,56,PRUNED
667,667,0.970554298502615,2023-06-11 15:17:44.659273,2023-06-11 15:17:44.783928,0 days 00:00:00.124655,5,0.5788822898629218,8.270186092837546e-08,8.880815344827851e-08,0.0011224952765226093,126,7,26,20,PRUNED
844,844,0.9708467446096467,2023-06-11 15:18:19.133217,2023-06-11 15:18:19.259399,0 days 00:00:00.126182,4,0.528246276623051,6.14122920068992e-05,7.128485642325816e-06,0.0011503490583984286,141,7,18,61,PRUNED
958,958,0.9711693092763979,2023-06-11 15:18:38.286130,2023-06-11 15:18:38.416102,0 days 00:00:00.129972,6,0.5922187027594333,0.0034447906014153516,1.225385827744911e-05,0.0010772133813657188,100,7,22,20,PRUNED
494,494,0.9713836535351695,2023-06-11 15:17:17.988746,2023-06-11 15:17:18.088465,0 days 00:00:00.099719,5,0.6333748638048615,0.0004773731555614332,2.09389243745378e-06,0.0010970752755976765,95,4,19,60,PRUNED
974,974,0.971451278184484,2023-06-11 15:18:42.625619,2023-06-11 15:18:42.756004,0 days 00:00:00.130385,5,0.5766990517604408,0.006140673785624925,9.035324506448716e-07,0.0011206740880122011,157,5,12,29,PRUNED
747,747,0.9732098592467957,2023-06-11 15:17:56.662554,2023-06-11 15:17:56.780033,0 days 00:00:00.117479,5,0.5136025244750829,1.814237304619745e-07,2.8508019444133366e-06,0.000975064278913654,80,4,23,30,PRUNED
596,596,0.9732287540789681,2023-06-11 15:17:34.136408,2023-06-11 15:17:34.240850,0 days 00:00:00.104442,6,0.5557817363228565,0.786948932718264,1.0488486109747472e-05,0.0010301951392679633,168,5,23,38,PRUNED
925,925,0.9735810559266457,2023-06-11 15:18:31.971960,2023-06-11 15:18:32.104676,0 days 00:00:00.132716,1,0.630696999090148,2.0452195231380535e-08,2.14067224832521e-08,0.0009511753226169595,125,6,22,59,PRUNED
820,820,0.9740132181057154,2023-06-11 15:18:16.090480,2023-06-11 15:18:16.214638,0 days 00:00:00.124158,2,0.592782064320704,4.012131998894959e-08,9.21275525086513e-07,0.000914077208974465,92,6,13,55,PRUNED
431,431,0.9743316706326561,2023-06-11 15:16:51.227401,2023-06-11 15:16:51.321002,0 days 00:00:00.093601,7,0.6646785830994966,0.015141760474195402,4.245634220418392e-07,0.0009304067192167128,111,4,24,35,PRUNED
561,561,0.9753875316843666,2023-06-11 15:17:30.139236,2023-06-11 15:17:30.250745,0 days 00:00:00.111509,5,0.4695411459117401,0.004445491565503375,3.5297320948186523e-06,0.0008649878398792232,105,5,21,59,PRUNED
905,905,0.9760466085683825,2023-06-11 15:18:29.286978,2023-06-11 15:18:29.420218,0 days 00:00:00.133240,7,0.6254758563115196,4.84021319676777e-06,5.277596268164646e-05,0.0008414436249400168,150,5,18,41,PRUNED
745,745,0.976207532981818,2023-06-11 15:17:56.415023,2023-06-11 15:17:56.535335,0 days 00:00:00.120312,5,0.6069466562345062,0.0005502764474260385,1.629318165211847e-08,0.0008144504742382411,129,4,19,26,PRUNED
373,373,0.9772114479482304,2023-06-11 15:16:43.592623,2023-06-11 15:16:43.680160,0 days 00:00:00.087537,6,0.6688404873627505,1.2399566629955985e-07,3.030698133424123e-06,0.0007221634938246032,54,6,15,40,PRUNED
777,777,0.9772639472601586,2023-06-11 15:18:08.096240,2023-06-11 15:18:08.220250,0 days 00:00:00.124010,6,0.4775192533071957,0.006949112152481006,9.463627440094978,0.001018294046699517,117,6,23,47,PRUNED
811,811,0.9774566513058731,2023-06-11 15:18:14.899870,2023-06-11 15:18:15.035417,0 days 00:00:00.135547,7,0.6443563473239674,8.620014432446942e-06,1.4830716244015413e-06,0.0007395632361433539,201,4,14,57,PRUNED
808,808,0.977664963753296,2023-06-11 15:18:14.492129,2023-06-11 15:18:14.624947,0 days 00:00:00.132818,6,0.37890443439453236,0.004340014826870745,8.906263912703147e-08,0.0007849709988024473,221,8,25,37,PRUNED
770,770,0.9778888316937362,2023-06-11 15:18:04.437924,2023-06-11 15:18:04.553501,0 days 00:00:00.115577,6,0.3701936220948887,0.00011176712194145253,2.7690391591201853,0.0008391677043747322,161,7,20,32,PRUNED
282,282,0.9783512912813621,2023-06-11 15:16:11.179716,2023-06-11 15:16:11.259002,0 days 00:00:00.079286,1,0.637544505457402,5.301457790958627e-05,5.158155493538061e-07,0.0007183730753297435,103,4,19,16,PRUNED
851,851,0.9788510727469166,2023-06-11 15:18:20.198025,2023-06-11 15:18:20.322356,0 days 00:00:00.124331,7,0.4009899074150126,7.3546289226230355e-06,6.045183209018045e-07,0.0006647873691774235,92,9,19,52,PRUNED
646,646,0.9790452069395765,2023-06-11 15:17:39.790712,2023-06-11 15:17:39.920746,0 days 00:00:00.130034,6,0.6666553612834925,9.562817406284972e-06,1.47889922473016e-08,0.0006371543131734908,110,7,18,35,PRUNED
588,588,0.9790596425464015,2023-06-11 15:17:33.204393,2023-06-11 15:17:33.315887,0 days 00:00:00.111494,6,0.660918780570687,4.062898315158791e-07,7.749140687273139e-07,0.0006384041467393175,135,4,27,57,PRUNED
722,722,0.9791010440185645,2023-06-11 15:17:53.489797,2023-06-11 15:17:53.611405,0 days 00:00:00.121608,1,0.5507656375048839,6.867275342495606e-06,2.590799585136204e-08,0.0006496828032570799,159,4,20,57,PRUNED
992,992,0.97938744453181,2023-06-11 15:18:45.116124,2023-06-11 15:18:45.251256,0 days 00:00:00.135132,6,0.6421173679233552,2.366057104512037e-05,2.8134490314880756e-08,0.0006160984454665271,111,4,15,54,PRUNED
938,938,0.9795018426740298,2023-06-11 15:18:35.618288,2023-06-11 15:18:35.750780,0 days 00:00:00.132492,7,0.6821196459953076,6.185380797333953e-06,2.0249183885978853e-07,0.0005828156149813419,78,6,18,62,PRUNED
980,980,0.9803700837701288,2023-06-11 15:18:43.419965,2023-06-11 15:18:43.551216,0 days 00:00:00.131251,6,0.5851424583732788,2.642763450182922e-08,1.6116997642686782e-08,0.0005643253190739028,109,4,17,13,PRUNED
477,477,0.9810825345986957,2023-06-11 15:17:12.243448,2023-06-11 15:17:12.337563,0 days 00:00:00.094115,7,0.6940459467281538,0.003050257284375412,0.0013313662487261506,0.0005192016058029906,119,6,20,42,PRUNED
805,805,0.981191117569588,2023-06-11 15:18:14.107501,2023-06-11 15:18:14.237815,0 days 00:00:00.130314,1,0.3815526733244215,1.6024253980081473e-06,2.8177981533076423e-06,0.0005411826271420699,127,7,17,27,PRUNED
893,893,0.9813969940077958,2023-06-11 15:18:27.677652,2023-06-11 15:18:27.804963,0 days 00:00:00.127311,4,0.6167266301203134,2.9342467101557186,1.7809809301620449e-07,0.000539945807721193,112,4,64,25,PRUNED
703,703,0.9815792756421565,2023-06-11 15:17:48.899020,2023-06-11 15:17:49.015977,0 days 00:00:00.116957,1,0.48755922902747595,4.8799075318573274e-08,8.814215665820823e-08,0.0005023837995423285,49,6,45,23,PRUNED
922,922,0.9817470829064188,2023-06-11 15:18:31.569541,2023-06-11 15:18:31.706463,0 days 00:00:00.136922,5,0.6554130568540506,0.00013520951373031899,3.412138230043388e-07,0.0004772107824095958,94,4,26,24,PRUNED
897,897,0.9820999654564114,2023-06-11 15:18:28.196000,2023-06-11 15:18:28.325097,0 days 00:00:00.129097,1,0.33060327660675815,0.000755383195658767,0.01259610695637911,0.00047600395623125994,78,6,20,32,PRUNED
931,931,0.9823599695813999,2023-06-11 15:18:34.717499,2023-06-11 15:18:34.850478,0 days 00:00:00.132979,6,0.649502553769163,0.00019398513255280975,7.422707978704864e-07,0.00043261886978671494,132,6,12,56,PRUNED
536,536,0.9826110052236758,2023-06-11 15:17:24.596672,2023-06-11 15:17:24.705878,0 days 00:00:00.109206,2,0.4806146961606722,0.0005596894635447989,1.3534071111060429e-08,0.00042632707823817196,108,5,12,55,PRUNED
845,845,0.9827813442515569,2023-06-11 15:18:19.260257,2023-06-11 15:18:19.389563,0 days 00:00:00.129306,3,0.49928060428039145,0.016393191649941456,1.3856687794823057,0.0004802038050731543,161,4,24,41,PRUNED
397,397,0.9831119309683757,2023-06-11 15:16:47.927244,2023-06-11 15:16:48.012678,0 days 00:00:00.085434,7,0.5042068382798568,0.07119659221232577,2.298815227071095e-06,0.0004271058558462648,181,7,57,57,PRUNED
862,862,0.9833574937928095,2023-06-11 15:18:21.625414,2023-06-11 15:18:21.749507,0 days 00:00:00.124093,5,0.48510378059798653,0.0005858736940684838,5.32713610279679e-06,0.00040504688745789596,156,4,23,28,PRUNED
787,787,0.9837510790054496,2023-06-11 15:18:09.320226,2023-06-11 15:18:09.445931,0 days 00:00:00.125705,5,0.6470142835775302,0.0007990048646368979,3.761402084995837e-07,0.0003623973269260362,230,4,12,25,PRUNED
650,650,0.9837886236911162,2023-06-11 15:17:40.270946,2023-06-11 15:17:40.387317,0 days 00:00:00.116371,7,0.6899365205121497,0.07171343602412,0.0060048806374471105,0.00035672962256025575,249,6,33,53,PRUNED
610,610,0.9839874906477536,2023-06-11 15:17:35.680959,2023-06-11 15:17:35.795323,0 days 00:00:00.114364,3,0.6207761885524582,1.334334242232904e-06,2.3950130999676382,0.00039688181113165,113,6,50,59,PRUNED
753,753,0.9840134486222974,2023-06-11 15:17:59.797333,2023-06-11 15:17:59.931449,0 days 00:00:00.134116,1,0.6502602667276906,8.534623423326468e-05,9.139304030493623e-06,0.0003145176441303232,52,8,19,32,PRUNED
968,968,0.9841060423584124,2023-06-11 15:18:41.840390,2023-06-11 15:18:41.969087,0 days 00:00:00.128697,7,0.34004240652963513,5.240493914353405e-07,1.987301220302784e-06,0.00038526950618615987,115,4,30,56,PRUNED
682,682,0.9841114336975916,2023-06-11 15:17:46.415983,2023-06-11 15:17:46.525174,0 days 00:00:00.109191,2,0.6174027864867326,1.2590304811586492,6.110213993287931e-08,0.0003600982746562247,97,7,74,53,PRUNED
903,903,0.9842072180327494,2023-06-11 15:18:29.003886,2023-06-11 15:18:29.136942,0 days 00:00:00.133056,6,0.6100264409408677,0.00030625102443258324,0.00020163224034482245,0.0003330047608751182,186,4,15,55,PRUNED
238,238,0.9847267540879291,2023-06-11 15:15:57.791320,2023-06-11 15:15:57.870043,0 days 00:00:00.078723,7,0.6392128475145468,0.014870487100118122,2.6365781623838227e-07,0.0002994460364306434,92,6,20,30,PRUNED
819,819,0.9847953632365097,2023-06-11 15:18:15.965598,2023-06-11 15:18:16.089712,0 days 00:00:00.124114,6,0.4113869071633128,0.0010234991674467361,1.7578075947776176e-07,0.0003114303562826953,193,7,23,22,PRUNED
463,463,0.9850129431146512,2023-06-11 15:17:08.631024,2023-06-11 15:17:08.728712,0 days 00:00:00.097688,6,0.6451900369286758,1.4444719975921248e-06,1.9534467164783015e-08,0.0002883691893452597,66,7,27,32,PRUNED
702,702,0.985035944926614,2023-06-11 15:17:48.779228,2023-06-11 15:17:48.898373,0 days 00:00:00.119145,5,0.6890956560210996,0.00011891597583001107,1.7460393687767203e-08,0.00027329697000883234,91,4,16,28,PRUNED
860,860,0.9853703692223479,2023-06-11 15:18:21.359066,2023-06-11 15:18:21.494689,0 days 00:00:00.135623,6,0.3751346350030616,1.274163593613351e-07,3.025961129728433e-08,0.00028203361599873943,116,4,17,24,PRUNED
951,951,0.9855142113607147,2023-06-11 15:18:37.350552,2023-06-11 15:18:37.482001,0 days 00:00:00.131449,6,0.5083504097579332,2.6912171810829906e-05,2.228887390451437e-08,0.00025873796822322174,93,6,15,22,PRUNED
699,699,0.9856336292466391,2023-06-11 15:17:48.401565,2023-06-11 15:17:48.523362,0 days 00:00:00.121797,5,0.6460345208493095,3.772103125624771e-06,1.2161190316547863e-06,0.0002525023617927299,127,4,20,31,PRUNED
857,857,0.9856768248888923,2023-06-11 15:18:20.977862,2023-06-11 15:18:21.104082,0 days 00:00:00.126220,6,0.6920425600267543,0.00014564154253623988,0.00015459679103441094,0.00024330839765533728,211,4,22,35,PRUNED
568,568,0.985854506945885,2023-06-11 15:17:30.942177,2023-06-11 15:17:31.053026,0 days 00:00:00.110849,6,0.6317325794829606,1.5049521736494054e-06,4.8996878066735224e-08,0.0002528050650776853,159,4,79,27,PRUNED
644,644,0.9861538125690424,2023-06-11 15:17:39.560682,2023-06-11 15:17:39.672386,0 days 00:00:00.111704,1,0.6775943511704016,0.0004695214086205768,2.744649256708044e-08,0.00022788993071542267,171,4,22,57,PRUNED
924,924,0.9863293666194286,2023-06-11 15:18:31.842508,2023-06-11 15:18:31.971364,0 days 00:00:00.128856,6,0.31030711638266995,0.23959906553018945,4.7598306146292535e-08,0.00022821082242640358,48,4,19,53,PRUNED
727,727,0.986353488733642,2023-06-11 15:17:54.117031,2023-06-11 15:17:54.240291,0 days 00:00:00.123260,5,0.4184937359110382,0.004172065671864297,2.1758556416732845e-07,0.00022161114107591856,170,4,23,32,PRUNED
407,407,0.9865049493384692,2023-06-11 15:16:48.868641,2023-06-11 15:16:48.956541,0 days 00:00:00.087900,5,0.6438919218239987,2.6611696213830168e-08,1.609999788540015e-07,0.00020253820045410887,44,4,9,37,PRUNED
965,965,0.9865352645613175,2023-06-11 15:18:41.445988,2023-06-11 15:18:41.574693,0 days 00:00:00.128705,5,0.6939243715426828,4.9170113302292575e-05,3.396090481422157e-07,0.00020474028405618607,140,4,22,51,PRUNED
706,706,0.9866695158377198,2023-06-11 15:17:51.484970,2023-06-11 15:17:51.601749,0 days 00:00:00.116779,5,0.5561119142923269,4.180114823342436,5.367421734267645e-07,0.00020723151561141077,143,4,25,33,PRUNED
9,9,0.9867422374918622,2023-06-11 15:12:27.897805,2023-06-11 15:12:27.924138,0 days 00:00:00.026333,5,0.49489967994670536,0.9875946075607864,0.0018889295973414204,0.00019989638661286425,35,7,61,6,PRUNED
656,656,0.9867453064884711,2023-06-11 15:17:43.379235,2023-06-11 15:17:43.491363,0 days 00:00:00.112128,7,0.6555829526912811,2.972894419599342e-05,3.885605657501357e-07,0.00018721710662190024,104,4,19,37,PRUNED
731,731,0.9869383034755865,2023-06-11 15:17:54.601353,2023-06-11 15:17:54.724528,0 days 00:00:00.123175,6,0.6744736684004968,4.52343886387963e-06,0.014126897217376347,0.00017539230273075007,95,4,18,31,PRUNED
552,552,0.9871657731512835,2023-06-11 15:17:26.426621,2023-06-11 15:17:26.539058,0 days 00:00:00.112437,6,0.6642118614492649,7.890590119513775e-05,4.537337255207554e-05,0.000159281406552292,109,7,22,41,PRUNED
600,600,0.9871755917776404,2023-06-11 15:17:34.574517,2023-06-11 15:17:34.682296,0 days 00:00:00.107779,2,0.33589437006050005,2.319805371412175e-06,5.152269945442323e-07,0.00017547876797302652,190,7,14,29,PRUNED
988,988,0.9873477031544483,2023-06-11 15:18:44.501403,2023-06-11 15:18:44.631943,0 days 00:00:00.130540,3,0.6143858864553763,0.016135500285916513,2.246905939112438,0.0001744781451788656,81,7,19,31,PRUNED
694,694,0.9873937115936137,2023-06-11 15:17:47.815560,2023-06-11 15:17:47.930574,0 days 00:00:00.115014,6,0.6555384712775443,0.0023493000621063543,2.401937714581843e-07,0.00014901975095187237,117,4,18,27,PRUNED
696,696,0.9875288433951721,2023-06-11 15:17:48.044147,2023-06-11 15:17:48.165113,0 days 00:00:00.120966,7,0.6048189055359263,9.27117347847697e-06,3.840245697982124e-05,0.00014155024617499502,152,4,22,34,PRUNED
784,784,0.9875365011685853,2023-06-11 15:18:08.955362,2023-06-11 15:18:09.077463,0 days 00:00:00.122101,6,0.5778110003433337,0.00018093900333427683,9.769959181697852e-08,0.00014833766107705257,137,4,22,61,PRUNED
654,654,0.987674676039369,2023-06-11 15:17:40.726759,2023-06-11 15:17:40.834355,0 days 00:00:00.107596,6,0.642968088516262,2.120867199534881e-06,1.0310834704290434e-07,0.0001306704208560063,214,4,17,28,PRUNED
944,944,0.9877417180452339,2023-06-11 15:18:36.418709,2023-06-11 15:18:36.554184,0 days 00:00:00.135475,5,0.31417663155774733,3.5710610061065936e-08,3.325307477758461e-08,0.00013589688920348207,148,8,18,59,PRUNED
982,982,0.9878204168906072,2023-06-11 15:18:43.687455,2023-06-11 15:18:43.817733,0 days 00:00:00.130278,6,0.6191214671227234,0.009079980904228105,7.384048985824984e-07,0.00012862739749251406,103,4,22,55,PRUNED
425,425,0.9879162706047845,2023-06-11 15:16:50.644631,2023-06-11 15:16:50.740824,0 days 00:00:00.096193,7,0.552414491427188,0.0006817205422331812,0.003829114170297776,0.00011616032255387185,187,7,14,32,PRUNED
279,279,0.9879407877069022,2023-06-11 15:16:10.901097,2023-06-11 15:16:10.985083,0 days 00:00:00.083986,6,0.6821259901616165,1.0000579205566415e-06,3.384474745235463e-08,0.0001136738203743191,110,7,23,34,PRUNED
966,966,0.9879497462713001,2023-06-11 15:18:41.575286,2023-06-11 15:18:41.706286,0 days 00:00:00.131000,2,0.6581689621170945,0.012027550714847192,9.044603834473362e-05,0.00011509868802693514,79,6,18,23,PRUNED
788,788,0.9881406266355912,2023-06-11 15:18:09.446759,2023-06-11 15:18:09.576779,0 days 00:00:00.130020,7,0.6848616036012068,3.5502411957755027e-06,0.0001455500445654477,0.0001108362336190655,189,4,8,40,PRUNED
879,879,0.9881666986309839,2023-06-11 15:18:23.857068,2023-06-11 15:18:23.982884,0 days 00:00:00.125816,6,0.6267457455303581,1.1119731995335861e-05,1.2592373613892458e-06,0.00010181096205792528,182,6,21,22,PRUNED
527,527,0.9882085772017273,2023-06-11 15:17:23.605513,2023-06-11 15:17:23.713705,0 days 00:00:00.108192,6,0.6124295328473309,4.1952657630702545e-06,7.267867614305231e-08,0.00010141698409247688,119,7,23,37,PRUNED
791,791,0.9882241866903712,2023-06-11 15:18:09.821563,2023-06-11 15:18:09.946222,0 days 00:00:00.124659,6,0.3987268741206072,0.0004978458760931904,1.8890688276834818e-06,0.00010539058834671578,64,4,21,36,PRUNED
